chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr17	2300059	2300276	0.91	0.92	0.90	0.90	0.87	0.72	0.92	0.91	0.89	0.94	0.91	0.95	0.90	0.91	0.90	0.91	0.91	0.94	0.91	0.95	0.95	0.90	0.95	0.96	0.80	0.02	0.94	0.96	0.93	0.88	0.94	0.93	0.94	0.93	0.91	0.89	0.92	0.92	0.96
chr17	2328874	2329623	0.92	0.94	0.91	0.91	0.91	0.80	0.88	0.95	0.89	0.95	0.93	0.97	0.96	0.93	0.90	0.94	0.94	0.95	0.95	0.90	0.91	0.85	0.93	0.94	0.97	0.97	0.95	0.89	0.77	0.07	0.87	0.93	0.96	0.93	0.91	0.95	0.94	0.95	0.96
chr17	4109586	4109869	0.96	0.96	0.93	0.93	0.94	0.93	0.95	0.97	0.95	0.07	0.89	0.98	0.98	0.94	0.91	0.92	0.93	0.97	0.97	0.97	0.98	0.90	0.95	0.98	0.98	0.97	0.98	0.95	0.96	0.96	0.97	0.97	0.98	0.97	0.97	0.95	0.96	0.96	0.97
chr17	4550596	4551107	0.93	0.94	0.93	0.92	0.93	0.90	0.91	0.95	0.85	0.95	0.91	0.94	0.97	0.94	0.93	0.94	0.95	0.97	0.96	0.97	0.96	0.80	0.96	0.97	0.98	0.96	0.95	0.83	0.86	0.90	0.92	0.95	0.62	0.10	0.94	0.96	0.93	0.94	0.93
chr17	5361959	5362072	0.94	0.94	0.93	0.90	0.93	0.94	0.91	0.94	0.92	0.95	0.95	0.96	0.98	0.66	0.93	0.96	0.96	0.97	0.96	0.97	0.96	0.88	0.96	0.99	0.98	0.97	0.96	0.93	0.96	0.90	0.95	0.94	0.93	0.95	0.92	0.91	0.06	0.97	0.95
chr17	7172706	7173125	0.95	0.95	0.88	0.89	0.92	0.92	0.89	0.94	0.63	0.94	0.95	0.79	0.93	0.86	0.95	0.94	0.95	0.89	0.02	0.91	0.91	0.72	0.93	0.95	0.93	0.95	0.90	0.93	0.87	0.92	0.96	0.92	0.96	0.96	0.93	0.95	0.93	0.94	0.93
chr17	8074864	8074875	0.43	0.74	0.70	0.14	0.59	0.64	0.18	0.69	0.73	0.78	0.92	0.68	0.75	0.66	0.77	0.95	0.79	0.63	0.80	0.97	0.91	0.73	0.90	0.97	0.97	0.98	0.95	0.77	0.91	0.87	0.87	0.77	0.85	0.91	0.81	0.61	0.75	0.93	0.89
chr17	8306101	8306236	0.90	0.95	0.89	0.80	0.84	0.61	0.81	0.96	0.79	0.95	0.96	0.93	0.95	0.85	0.95	0.94	0.90	0.81	0.91	0.95	0.93	0.67	0.87	0.94	0.96	0.97	0.92	0.92	0.82	0.07	0.89	0.90	0.96	0.97	0.83	0.93	0.91	0.93	0.92
chr17	9219722	9219851	0.92	0.90	0.89	0.79	0.86	0.91	0.74	0.95	0.81	0.95	0.92	0.91	0.96	0.81	0.89	0.97	0.87	0.82	0.91	0.93	0.93	0.69	0.88	0.92	0.93	0.92	0.86	0.71	0.82	0.86	0.95	0.90	0.97	0.93	0.86	0.73	0.87	0.90	0.03
chr17	9251464	9251737	0.92	0.96	0.92	0.90	0.88	0.94	0.89	0.96	0.87	0.94	0.96	0.97	0.94	0.91	0.94	0.94	0.97	0.98	0.06	0.97	0.96	0.72	0.92	0.94	0.95	0.96	0.92	0.93	0.95	0.81	0.93	0.93	0.98	0.98	0.03	0.89	0.91	0.95	0.94
chr17	9445473	9445619	0.94	0.93	0.88	0.91	0.96	0.87	0.89	0.91	0.66	0.90	0.92	0.92	0.94	0.95	0.83	0.91	0.89	0.93	0.82	0.84	0.87	0.74	0.92	0.97	0.98	0.96	0.94	0.95	0.86	0.76	0.13	0.84	0.92	0.95	0.76	0.89	0.89	0.82	0.92
chr17	10291776	10291841	0.84	0.86	0.88	0.05	0.80	0.88	0.51	0.86	0.84	0.96	0.95	0.87	0.92	0.76	0.88	0.88	0.83	0.95	0.92	0.93	0.94	0.72	0.93	0.95	0.94	0.94	0.94	0.92	0.94	0.93	0.93	0.92	0.94	0.96	0.92	0.87	0.90	0.92	0.93
chr17	10631477	10632012	0.91	0.93	0.92	0.88	0.89	0.84	0.89	0.95	0.86	0.96	0.95	0.95	0.91	0.91	0.89	0.91	0.89	0.93	0.93	0.94	0.95	0.78	0.93	0.94	0.96	0.95	0.94	0.17	0.85	0.88	0.92	0.90	0.90	0.88	0.90	0.81	0.92	0.94	0.94
chr17	10907632	10907731	0.72	0.80	0.78	0.03	0.53	0.58	0.52	0.85	0.70	0.93	0.89	0.86	0.93	0.75	0.87	0.93	0.87	0.93	0.89	0.88	0.85	0.62	0.85	0.89	0.90	0.90	0.85	0.86	0.88	0.92	0.95	0.93	0.95	0.92	0.86	0.90	0.88	0.97	0.91
chr17	12998827	12999309	0.91	0.91	0.92	0.91	0.94	0.91	0.88	0.94	0.94	0.96	0.95	0.96	0.94	0.94	0.83	0.89	0.94	0.95	0.95	0.07	0.88	0.90	0.96	0.97	0.98	0.97	0.97	0.93	0.92	0.95	0.96	0.97	0.97	0.95	0.96	0.94	0.95	0.95	0.95
chr17	13046533	13046687	0.89	0.87	0.90	0.88	0.84	0.86	0.87	0.93	0.07	0.82	0.96	0.84	0.85	0.77	0.81	0.83	0.83	0.91	0.84	0.88	0.88	0.66	0.92	0.92	0.95	0.93	0.95	0.89	0.89	0.89	0.87	0.77	0.93	0.96	0.84	0.89	0.90	0.94	0.95
chr17	13582799	13583127	0.92	0.90	0.44	0.91	0.93	0.86	0.90	0.96	0.08	0.94	0.97	0.96	0.95	0.83	0.96	0.94	0.96	0.93	0.94	0.94	0.95	0.54	0.90	0.88	0.86	0.84	0.89	0.93	0.96	0.98	0.95	0.88	0.95	0.97	0.95	0.97	0.91	0.87	0.88
chr17	14047072	14047239	0.91	0.95	0.89	0.93	0.88	0.94	0.83	0.97	0.96	0.96	0.97	0.98	0.97	0.94	0.97	0.97	0.95	0.96	0.95	0.96	0.93	0.67	0.96	0.97	0.98	0.97	0.97	0.91	0.91	0.96	0.04	0.24	0.91	0.95	0.96	0.97	0.96	0.92	0.97
chr17	15338717	15338808	0.88	0.91	0.88	0.87	0.31	0.94	0.83	0.97	0.88	0.96	0.94	0.94	0.97	0.91	0.93	0.94	0.96	0.97	0.96	0.97	0.95	0.79	0.93	0.96	0.97	0.95	0.95	0.93	0.96	0.97	0.97	0.93	0.98	0.98	0.96	0.93	0.96	0.98	0.97
chr17	15964984	15965134	0.66	0.84	0.80	0.79	0.12	0.84	0.71	0.95	0.80	0.93	0.89	0.95	0.98	0.90	0.95	0.96	0.95	0.94	0.95	0.97	0.95	0.82	0.95	0.96	0.95	0.97	0.75	0.94	0.89	0.94	0.95	0.93	0.97	0.93	0.64	0.94	0.95	0.88	0.94
chr17	18297151	18297513	0.84	0.94	0.89	0.93	0.94	0.79	0.93	0.96	0.93	0.95	0.94	0.95	0.96	0.94	0.96	0.95	0.96	0.95	0.94	0.96	0.95	0.89	0.95	0.95	0.16	0.11	0.78	0.91	0.93	0.94	0.97	0.93	0.95	0.95	0.95	0.97	0.95	0.94	0.95
chr17	18975479	18975970	0.89	0.93	0.87	0.92	0.91	0.87	0.88	0.96	0.90	0.95	0.96	0.93	0.97	0.95	0.95	0.95	0.96	0.90	0.96	0.97	0.95	0.71	0.95	0.95	0.90	0.90	0.94	0.91	0.92	0.96	0.96	0.96	0.96	0.97	0.95	0.93	0.92	0.07	0.84
chr17	19923324	19923568	0.93	0.98	0.96	0.95	0.96	0.87	0.93	0.96	0.95	0.94	0.96	0.95	0.98	0.97	0.99	0.98	0.98	0.98	0.95	0.98	0.97	0.91	0.97	0.97	0.24	0.61	0.97	0.94	0.97	0.98	0.98	0.97	0.98	0.98	0.98	0.97	0.98	0.97	0.97
chr17	20698228	20698488	0.94	0.93	0.93	0.77	0.89	0.89	0.75	0.96	0.88	0.95	0.96	0.94	0.97	0.86	0.88	0.94	0.90	0.97	0.93	0.96	0.96	0.60	0.92	0.14	0.92	0.92	0.89	0.93	0.89	0.91	0.96	0.96	0.95	0.92	0.94	0.96	0.96	0.97	0.98
chr17	20775440	20775609	0.89	0.91	0.92	0.81	0.86	0.92	0.83	0.94	0.11	0.94	0.95	0.92	0.93	0.89	0.90	0.92	0.90	0.96	0.95	0.93	0.94	0.79	0.93	0.97	0.97	0.97	0.96	0.91	0.94	0.97	0.97	0.96	0.97	0.96	0.95	0.85	0.94	0.97	0.95
chr17	27600566	27600631	0.96	0.96	0.96	0.95	0.86	0.91	0.93	0.97	0.08	0.96	0.96	0.98	0.97	0.94	0.94	0.95	0.96	0.77	0.96	0.98	0.98	0.94	0.97	0.98	0.98	0.97	0.97	1.00	0.97	0.96	0.98	0.98	0.96	0.96	0.96	0.93	0.97	0.97	0.97
chr17	28199440	28199615	0.95	0.96	0.96	0.92	0.94	0.92	0.93	0.97	0.94	0.95	0.97	0.98	0.98	0.97	0.96	0.95	0.94	0.94	0.05	0.90	0.91	0.79	0.95	0.97	0.97	0.97	0.96	0.91	0.93	0.95	0.97	0.93	0.97	0.96	0.96	0.97	0.97	0.97	0.96
chr17	28854178	28854340	0.95	0.93	0.93	0.91	0.94	0.92	0.93	0.94	0.90	0.91	0.93	0.94	0.91	0.88	0.89	0.90	0.89	0.90	0.73	0.93	0.95	0.89	0.96	0.94	0.95	0.95	0.94	0.90	0.88	0.41	0.91	0.91	0.95	0.92	0.09	0.77	0.84	0.92	0.92
chr17	29109782	29109912	0.91	0.92	0.89	0.87	0.92	0.87	0.81	0.89	0.85	0.93	0.93	0.88	0.88	0.78	0.87	0.91	0.90	0.94	0.91	0.50	0.92	0.92	0.96	0.98	0.98	0.96	0.97	0.94	0.94	0.91	0.95	0.89	0.97	0.97	0.91	0.02	0.94	0.96	0.97
chr17	29426101	29426295	0.93	0.95	0.95	0.95	0.97	0.77	0.95	0.94	0.97	0.95	0.95	0.89	0.19	0.89	0.92	0.93	0.96	0.97	0.96	0.93	0.89	0.91	0.96	0.97	0.97	0.96	0.97	0.88	0.94	0.97	0.98	0.96	0.97	0.95	0.98	0.00	0.93	0.97	0.96
chr17	29715816	29715871	0.97	0.97	0.93	0.87	0.95	0.83	0.93	0.09	0.94	0.96	0.97	0.97	0.97	0.97	0.97	0.99	0.98	0.97	0.97	0.96	0.92	0.31	0.96	0.95	0.97	0.98	0.98	0.94	0.96	0.98	0.97	0.97	0.99	0.97	0.97	0.96	0.97	0.97	0.97
chr17	30085676	30086120	0.90	0.87	0.84	0.10	0.89	0.90	0.59	0.91	0.85	0.93	0.96	0.88	0.88	0.75	0.88	0.90	0.90	0.94	0.93	0.93	0.89	0.69	0.90	0.96	0.94	0.87	0.93	0.90	0.92	0.94	0.94	0.94	0.93	0.93	0.90	0.91	0.93	0.92	0.91
chr17	34890431	34890665	0.86	0.87	0.85	0.69	0.83	0.79	0.69	0.88	0.63	0.93	0.97	0.85	0.84	0.74	0.04	0.46	0.86	0.92	0.86	0.86	0.78	0.70	0.85	0.92	0.95	0.96	0.87	0.78	0.82	0.84	0.85	0.85	0.94	0.96	0.84	0.82	0.84	0.79	0.83
chr17	35951487	35951663	0.84	0.91	0.88	0.10	0.82	0.85	0.62	0.91	0.85	0.94	0.94	0.96	0.95	0.86	0.90	0.91	0.91	0.93	0.95	0.94	0.91	0.72	0.94	0.95	0.94	0.95	0.92	0.90	0.90	0.94	0.95	0.94	0.95	0.96	0.92	0.93	0.92	0.91	0.90
chr17	37188356	37188706	0.95	0.96	0.96	0.94	0.95	0.92	0.94	0.98	0.94	0.96	0.96	0.97	0.97	0.96	0.93	0.93	0.97	0.98	0.95	0.97	0.96	0.87	0.96	0.97	0.97	0.97	0.97	0.68	0.93	0.93	0.59	0.95	0.17	0.91	0.94	0.94	0.94	0.95	0.96
chr17	37394598	37395323	0.96	0.95	0.92	0.92	0.94	0.93	0.92	0.97	0.92	0.96	0.97	0.96	0.96	0.92	0.97	0.97	0.96	0.93	0.95	0.97	0.96	0.82	0.95	0.94	0.97	0.97	0.96	0.93	0.95	0.96	0.97	0.97	0.97	0.96	0.95	0.93	0.92	0.91	0.22
chr17	38811187	38811598	0.94	0.95	0.93	0.92	0.94	0.93	0.93	0.95	0.93	0.94	0.95	0.98	0.96	0.94	0.93	0.95	0.96	0.21	0.96	0.96	0.90	0.86	0.96	0.97	0.97	0.97	0.92	0.96	0.95	0.96	0.97	0.96	0.98	0.95	0.74	0.93	0.95	0.95	0.96
chr17	42852328	42852531	0.27	0.75	0.75	0.69	0.47	0.80	0.63	0.93	0.85	0.93	0.94	0.95	0.88	0.71	0.91	0.90	0.90	0.89	0.92	0.96	0.93	0.66	0.88	0.92	0.94	0.97	0.93	0.89	0.86	0.89	0.92	0.92	0.89	0.89	0.87	0.85	0.83	0.85	0.84
chr17	43056212	43056399	0.94	0.96	0.94	0.91	0.96	0.94	0.91	0.97	0.96	0.96	0.97	0.97	0.97	0.95	0.94	0.98	0.97	0.97	0.04	0.95	0.98	0.91	0.97	0.98	0.96	0.94	0.98	0.97	0.96	0.95	0.97	0.96	0.97	0.97	0.40	0.97	0.96	0.97	0.97
chr17	43329973	43330106	0.88	0.85	0.86	0.88	0.89	0.91	0.83	0.95	0.89	0.83	0.95	0.94	0.97	0.87	0.94	0.91	0.94	0.91	0.97	0.51	0.10	0.65	0.88	0.92	0.90	0.90	0.89	0.89	0.96	0.95	0.90	0.87	0.96	0.95	0.95	0.94	0.93	0.92	0.92
chr17	43879954	43879976	0.96	0.96	0.93	0.95	0.93	0.88	0.88	0.91	0.92	0.96	0.95	0.95	0.98	0.94	0.97	0.95	0.97	0.91	0.95	0.94	0.94	0.86	0.95	0.97	0.97	0.97	0.94	0.96	0.96	0.97	0.97	0.98	0.96	0.94	0.97	0.07	0.95	0.95	0.94
chr17	45099846	45099906	0.96	0.96	0.95	0.96	0.94	0.93	0.93	0.91	0.89	0.97	0.31	0.97	0.98	0.96	0.94	0.94	0.97	0.97	0.96	0.98	0.96	0.97	0.97	0.99	0.98	0.99	0.98	0.95	0.94	0.96	0.97	0.97	0.94	0.95	0.96	0.97	0.97	0.96	0.96
chr17	45131287	45131390	0.88	0.90	0.86	0.91	0.94	0.83	0.88	0.88	0.79	0.90	0.88	0.97	0.96	0.89	0.95	0.92	0.94	0.95	0.94	0.91	0.89	0.83	0.94	0.95	0.95	0.95	0.95	0.89	0.72	0.73	0.72	0.07	0.93	0.84	0.81	0.83	0.91	0.92	0.92
chr17	47212085	47212204	0.98	0.97	0.95	0.89	0.95	0.97	0.90	0.02	0.93	0.96	0.97	0.96	0.97	0.90	0.94	0.94	0.95	0.98	0.97	0.98	0.98	0.94	0.96	0.97	0.97	0.96	0.98	0.93	0.96	0.97	0.98	0.95	0.98	0.97	0.97	0.95	0.97	0.96	0.97
chr17	47680218	47680598	0.89	0.90	0.92	0.91	0.94	0.93	0.90	0.93	0.93	0.95	0.93	0.96	0.97	0.95	0.87	0.02	0.77	0.92	0.90	0.92	0.73	0.91	0.96	0.97	0.97	0.97	0.95	0.91	0.93	0.84	0.95	0.97	0.95	0.88	0.94	0.94	0.94	0.96	0.96
chr17	50188613	50188748	0.67	0.84	0.78	0.37	0.69	0.89	0.27	0.93	0.48	0.95	0.95	0.94	0.96	0.86	0.92	0.94	0.90	0.96	0.95	0.94	0.90	0.69	0.90	0.94	0.93	0.96	0.92	0.94	0.93	0.92	0.92	0.87	0.96	0.95	0.92	0.95	0.93	0.95	0.95
chr17	50914530	50914599	0.95	0.96	0.95	0.87	0.92	0.95	0.88	0.97	0.84	0.96	0.96	0.96	0.94	0.92	0.95	0.95	0.95	0.17	0.91	0.92	0.91	0.70	0.93	0.95	0.97	0.97	0.96	0.96	0.95	0.96	0.96	0.96	0.97	0.97	0.98	0.80	0.96	0.95	0.95
chr17	55333039	55333077	0.98	0.96	0.91	0.93	0.91	0.85	0.93	0.84	0.98	0.96	0.95	0.98	0.98	0.93	0.92	0.90	0.91	0.97	0.55	0.98	0.97	0.74	0.97	0.98	0.94	0.96	0.97	0.96	0.98	0.87	0.97	0.90	0.98	0.97	0.02	0.88	0.92	0.95	0.92
chr17	57545715	57546202	0.85	0.94	0.93	0.90	0.84	0.78	0.85	0.83	0.89	0.92	0.95	0.96	0.86	0.94	0.77	0.95	0.89	0.89	0.93	0.95	0.94	0.38	0.96	0.96	0.96	0.97	0.95	0.88	0.94	0.91	0.93	0.95	0.96	0.97	0.92	0.92	0.94	0.82	0.07
chr17	57616531	57616861	0.96	0.95	0.94	0.90	0.94	0.95	0.89	0.98	0.93	0.88	0.88	0.97	0.97	0.97	0.05	0.90	0.52	0.84	0.96	0.98	0.96	0.77	0.97	0.98	0.99	0.98	0.95	0.94	0.97	0.97	0.97	0.97	0.98	0.96	0.98	0.95	0.97	0.97	0.96
chr17	57950211	57950303	0.92	0.96	0.93	0.93	0.96	0.85	0.90	0.92	0.95	0.86	0.96	0.97	0.98	0.95	0.98	0.97	0.98	0.96	0.93	0.96	0.94	0.80	0.97	0.96	0.85	0.93	0.96	0.97	0.87	0.10	0.95	0.94	0.99	0.98	0.75	0.96	0.96	0.96	0.96
chr17	61084480	61084883	0.91	0.96	0.94	0.92	0.95	0.91	0.90	0.98	0.90	0.97	0.97	0.98	0.91	0.96	0.76	0.95	0.94	0.89	0.97	0.12	0.09	0.78	0.95	0.97	0.97	0.98	0.94	0.92	0.96	0.97	0.97	0.97	0.98	0.97	0.97	0.93	0.97	0.97	0.97
chr17	62140188	62140461	0.85	0.87	0.84	0.80	0.84	0.84	0.80	0.86	0.84	0.93	0.95	0.89	0.93	0.97	0.92	0.92	0.92	0.94	0.91	0.93	0.94	0.81	0.92	0.93	0.93	0.93	0.93	0.86	0.88	0.89	0.96	0.95	0.93	0.90	0.92	0.03	0.94	0.98	0.97
chr17	62140506	62140635	0.92	0.91	0.90	0.88	0.88	0.91	0.83	0.94	0.91	0.93	0.96	0.91	0.92	0.93	0.92	0.93	0.91	0.96	0.94	0.96	0.94	0.79	0.94	0.96	0.96	0.96	0.93	0.87	0.92	0.94	0.97	0.95	0.92	0.89	0.94	0.01	0.96	0.95	0.93
chr17	63444052	63444442	0.90	0.93	0.92	0.91	0.89	0.91	0.87	0.97	0.92	0.95	0.96	0.98	0.95	0.79	0.96	0.90	0.95	0.91	0.91	0.26	0.14	0.74	0.96	0.97	0.98	0.97	0.96	0.95	0.92	0.89	0.94	0.95	0.92	0.97	0.94	0.96	0.88	0.95	0.93
chr17	66278804	66278950	0.95	0.94	0.90	0.95	0.95	0.94	0.94	0.98	0.92	0.97	0.96	0.98	0.98	0.95	0.96	0.96	0.97	0.92	0.84	0.96	0.96	0.67	0.92	0.95	0.96	0.96	0.90	0.94	0.86	0.10	0.96	0.93	0.97	0.97	0.86	0.94	0.97	0.97	0.96
chr17	66383273	66383719	0.43	0.70	0.48	0.17	0.28	0.64	0.19	0.94	0.50	0.84	0.73	0.95	0.93	0.80	0.50	0.53	0.75	0.95	0.95	0.69	0.85	0.59	0.87	0.93	0.95	0.96	0.89	0.91	0.88	0.94	0.93	0.91	0.95	0.94	0.95	0.92	0.75	0.90	0.91
chr17	66575838	66576255	0.95	0.96	0.92	0.95	0.96	0.92	0.95	0.97	0.92	0.97	0.97	0.98	0.98	0.98	0.97	0.98	0.98	0.93	0.89	0.98	0.97	0.68	0.96	0.97	0.97	0.97	0.95	0.94	0.88	0.12	0.89	0.84	0.96	0.97	0.85	0.93	0.96	0.96	0.96
chr17	67182301	67182956	0.94	0.95	0.94	0.91	0.95	0.91	0.92	0.93	0.89	0.97	0.96	0.70	0.08	0.72	0.74	0.78	0.89	0.94	0.95	0.96	0.96	0.85	0.96	0.97	0.95	0.96	0.97	0.93	0.95	0.95	0.97	0.95	0.97	0.96	0.89	0.03	0.93	0.95	0.93
chr17	71141132	71141253	0.79	0.85	0.85	0.06	0.77	0.58	0.52	0.89	0.69	0.95	0.92	0.95	0.97	0.93	0.96	0.97	0.97	0.95	0.95	0.95	0.93	0.67	0.89	0.91	0.92	0.94	0.93	0.92	0.93	0.95	0.95	0.91	0.93	0.96	0.97	0.97	0.97	0.96	0.94
chr17	72219606	72220262	0.03	0.03	0.07	0.02	0.02	0.03	0.04	0.01	0.08	0.02	0.05	0.03	0.07	0.12	0.05	0.07	0.05	0.11	0.04	0.04	0.05	0.01	0.08	0.05	0.04	0.03	0.08	0.06	0.05	0.04	0.27	0.11	0.17	0.08	0.06	0.04	0.09	0.95	0.11
chr17	73029058	73029533	0.96	0.96	0.94	0.93	0.95	0.85	0.94	0.97	0.94	0.97	0.95	0.97	0.96	0.05	0.92	0.93	0.89	0.92	0.96	0.98	0.97	0.74	0.97	0.97	0.98	0.97	0.97	0.96	0.97	0.98	0.98	0.97	0.99	0.96	0.97	0.95	0.97	0.95	0.96
chr17	73058318	73058494	0.62	0.77	0.87	0.03	0.38	0.90	0.57	0.91	0.91	0.97	0.97	0.96	0.97	0.77	0.97	0.96	0.97	0.82	0.77	0.98	0.96	0.65	0.95	0.97	0.98	0.96	0.94	0.85	0.83	0.93	0.93	0.89	0.89	0.96	0.95	0.97	0.93	0.96	0.96
chr17	73209845	73209920	0.95	0.97	0.96	0.97	0.95	0.97	0.93	0.97	0.97	0.96	0.95	0.99	0.98	0.94	0.98	1.00	0.99	0.98	0.95	0.98	0.97	0.94	0.96	0.98	0.98	0.97	0.96	0.96	0.90	0.95	0.86	0.98	0.97	0.11	0.98	0.97	0.97	0.98	0.97
chr17	74464331	74464519	0.88	0.90	0.85	0.81	0.86	0.85	0.77	0.89	0.88	0.93	0.96	0.94	0.95	0.81	0.96	0.93	0.96	0.91	0.96	0.96	0.94	0.69	0.83	0.09	0.90	0.80	0.92	0.85	0.89	0.93	0.94	0.96	0.92	0.91	0.92	0.90	0.95	0.90	0.87
chr17	74468095	74468314	0.94	0.93	0.90	0.80	0.89	0.93	0.79	0.97	0.85	0.95	0.96	0.94	0.97	0.89	0.97	0.97	0.96	0.96	0.94	0.97	0.95	0.64	0.84	0.09	0.93	0.96	0.88	0.85	0.92	0.95	0.96	0.95	0.94	0.97	0.91	0.94	0.96	0.94	0.91
chr17	74468387	74468750	0.94	0.94	0.94	0.79	0.95	0.94	0.75	0.97	0.85	0.95	0.97	0.96	0.97	0.92	0.98	0.97	0.97	0.96	0.94	0.97	0.98	0.67	0.87	0.07	0.96	0.98	0.97	0.93	0.95	0.95	0.95	0.95	0.94	0.97	0.95	0.96	0.96	0.94	0.93
chr17	74469756	74469813	0.96	0.96	0.95	0.88	0.92	0.96	0.82	0.98	0.86	0.97	0.97	0.97	0.97	0.96	0.99	0.98	0.98	0.97	0.97	0.99	0.97	0.68	0.92	0.08	0.97	0.99	0.97	0.93	0.96	0.96	0.98	0.98	0.99	0.98	0.95	0.97	0.97	0.97	0.93
chr17	75077499	75077735	0.02	0.03	0.04	0.07	0.18	0.08	0.05	0.03	0.05	0.02	0.02	0.01	0.13	0.00	0.10	0.09	0.02	0.03	0.02	0.02	0.02	0.00	0.05	0.02	0.01	0.03	0.04	0.05	0.10	0.01	0.25	0.05	0.66	0.87	0.02	0.01	0.01	0.02	0.02
chr17	75120290	75120481	0.85	0.94	0.90	0.92	0.93	0.81	0.91	0.94	0.93	0.95	0.94	0.96	0.98	0.96	0.93	0.92	0.96	0.97	0.97	0.96	0.97	0.76	0.94	0.94	0.17	0.23	0.88	0.97	0.94	0.96	0.97	0.93	0.97	0.96	0.94	0.87	0.95	0.87	0.90
chr17	75246434	75246773	0.94	0.95	0.95	0.93	0.94	0.90	0.91	0.80	0.93	0.91	0.83	0.97	0.97	0.91	0.92	0.93	0.94	0.94	0.93	0.95	0.95	0.81	0.96	0.97	0.97	0.96	0.96	0.90	0.93	0.91	0.94	0.97	0.42	0.07	0.89	0.93	0.94	0.96	0.96
chr17	75989017	75989257	0.94	0.96	0.92	0.95	0.93	0.93	0.92	0.97	0.95	0.96	0.97	0.84	0.90	0.93	0.93	0.95	0.96	0.97	0.96	0.96	0.95	0.88	0.96	0.97	0.95	0.95	0.98	0.90	0.88	0.89	0.96	0.95	0.97	0.96	0.95	0.10	0.91	0.92	0.93
chr17	76404474	76404549	0.97	0.95	0.88	0.91	0.95	0.78	0.94	0.95	0.89	0.07	0.88	0.95	0.97	0.96	0.94	0.96	0.98	0.97	0.95	0.96	0.96	0.89	0.96	0.97	0.98	0.95	0.98	0.92	0.96	0.91	0.98	0.97	0.95	0.98	0.95	0.98	0.97	0.97	0.96
chr17	76423806	76424009	0.95	0.94	0.74	0.95	0.96	0.95	0.96	0.97	0.93	0.97	0.94	0.98	0.98	0.97	0.97	0.95	0.97	0.96	0.95	0.98	0.96	0.92	0.96	0.94	0.93	0.89	0.04	0.95	0.96	0.98	0.98	0.97	0.98	0.98	0.97	0.93	0.96	0.97	0.96
chr17	76612849	76612866	0.91	0.93	0.88	0.88	0.82	0.92	0.85	0.94	0.90	0.96	0.97	0.97	0.88	0.92	0.96	0.97	0.97	0.08	0.89	0.70	0.47	0.71	0.92	0.95	0.96	0.98	0.92	0.92	0.92	0.89	0.97	0.96	0.98	0.88	0.93	0.97	0.94	0.96	0.94
chr17	78679734	78680242	0.91	0.95	0.88	0.91	0.85	0.77	0.86	0.93	0.90	0.88	0.23	0.96	0.92	0.91	0.87	0.89	0.93	0.96	0.94	0.97	0.97	0.84	0.95	0.97	0.97	0.96	0.94	0.94	0.84	0.89	0.95	0.97	0.98	0.95	0.92	0.93	0.91	0.95	0.94
chr17	80073905	80073986	0.94	0.94	0.89	0.82	0.96	0.96	0.84	0.98	0.93	0.96	0.95	0.96	0.07	0.91	0.86	0.91	0.90	0.91	0.96	0.42	0.95	0.71	0.89	0.94	0.96	0.95	0.92	0.91	0.93	0.93	0.96	0.96	0.98	0.96	0.86	0.86	0.91	0.94	0.93
chr17	80513404	80513496	0.89	0.95	0.91	0.91	0.68	0.94	0.91	0.95	0.95	0.97	0.97	0.95	0.95	0.88	0.94	0.95	0.95	0.95	0.96	0.96	0.95	0.82	0.94	0.97	0.97	0.96	0.96	0.91	0.95	0.97	0.98	0.95	0.58	0.11	0.95	0.91	0.95	0.95	0.95
chr17	80731381	80731607	0.90	0.91	0.79	0.88	0.78	0.90	0.85	0.93	0.88	0.86	0.87	0.94	0.93	0.88	0.87	0.88	0.91	0.94	0.94	0.94	0.87	0.67	0.07	0.29	0.86	0.93	0.86	0.91	0.88	0.84	0.94	0.95	0.91	0.90	0.85	0.86	0.89	0.92	0.91
chr17	80881432	80881494	0.84	0.92	0.89	0.94	0.90	0.77	0.88	0.96	0.82	0.88	0.94	0.93	0.91	0.86	0.91	0.91	0.94	0.93	0.91	0.91	0.90	0.71	0.93	0.91	0.12	0.11	0.94	0.88	0.80	0.76	0.88	0.95	0.92	0.88	0.86	0.89	0.89	0.90	0.91
chr17	81271162	81271482	0.86	0.93	0.91	0.89	0.83	0.87	0.88	0.96	0.90	0.91	0.91	0.96	0.96	0.95	0.94	0.94	0.94	0.95	0.95	0.97	0.95	0.85	0.96	0.97	0.97	0.92	0.90	0.09	0.70	0.88	0.97	0.94	0.95	0.88	0.95	0.93	0.95	0.95	0.95
