chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr20	39031023	39031055	0.94	0.92	0.89	0.87	0.90	0.70	0.90	0.97	0.85	0.96	0.94	0.97	0.98	0.85	0.62	0.30	0.03	0.84	0.64	0.95	0.92	0.73	0.94	0.96	0.97	0.96	0.86	0.96	0.86	0.65	0.97	0.97	0.95	0.98	0.82	0.92	0.95	0.96	0.95
chr20	40178635	40179017	0.92	0.91	0.89	0.69	0.87	0.92	0.69	0.96	0.88	0.97	0.97	0.92	0.94	0.78	0.97	0.97	0.98	0.89	0.96	0.97	0.89	0.58	0.87	0.92	0.95	0.95	0.91	0.87	0.91	0.47	0.13	0.48	0.96	0.95	0.91	0.94	0.91	0.90	0.93
chr20	40468815	40469162	0.97	0.95	0.93	0.78	0.86	0.95	0.76	0.97	0.92	0.97	0.97	0.95	0.93	0.78	0.96	0.96	0.97	0.96	0.94	0.87	0.92	0.63	0.90	0.93	0.96	0.97	0.95	0.91	0.93	0.67	0.09	0.54	0.49	0.95	0.83	0.93	0.82	0.83	0.94
chr20	41175302	41175792	0.90	0.91	0.93	0.90	0.91	0.79	0.87	0.94	0.79	0.90	0.85	0.95	0.97	0.92	0.92	0.95	0.96	0.94	0.96	0.97	0.95	0.75	0.95	0.97	0.96	0.95	0.97	0.94	0.93	0.94	0.95	0.94	0.86	0.10	0.96	0.94	0.94	0.96	0.95
chr20	41547249	41547488	0.90	0.92	0.90	0.73	0.90	0.91	0.78	0.86	0.86	0.87	0.94	0.91	0.71	0.89	0.85	0.82	0.87	0.88	0.92	0.92	0.89	0.77	0.96	0.96	0.98	0.97	0.97	0.95	0.92	0.93	0.96	0.92	0.96	0.93	0.92	0.71	0.87	0.69	0.04
chr20	42719187	42719211	0.83	0.90	0.90	0.06	0.69	0.92	0.40	0.92	0.79	0.96	0.97	0.97	0.97	0.97	0.96	0.97	0.98	0.90	0.96	0.82	0.90	0.74	0.96	0.97	0.97	0.98	0.96	0.90	0.96	0.98	0.96	0.96	0.96	0.90	0.97	0.97	0.94	0.96	0.96
chr20	43605746	43606013	0.96	0.96	0.94	0.94	0.95	0.96	0.90	0.97	0.95	0.97	0.97	0.97	0.99	0.94	0.96	0.94	0.96	0.97	0.97	0.98	0.95	0.83	0.96	0.95	0.96	0.96	0.98	0.93	0.95	0.97	0.86	0.94	0.97	0.97	0.97	0.97	0.96	0.07	0.58
chr20	43940816	43940899	0.95	0.95	0.96	0.97	0.96	0.85	0.91	0.91	0.91	0.97	0.89	0.92	0.98	0.77	0.02	0.22	0.51	0.94	0.95	0.98	0.90	0.66	0.93	0.93	0.88	0.88	0.96	0.83	0.87	0.95	0.98	0.94	0.93	0.96	0.93	0.90	0.93	0.96	0.96
chr20	45309544	45309779	0.93	0.92	0.88	0.87	0.89	0.94	0.84	0.93	0.83	0.96	0.95	0.95	0.92	0.03	0.91	0.94	0.94	0.94	0.95	0.96	0.93	0.66	0.91	0.92	0.95	0.93	0.93	0.75	0.92	0.92	0.93	0.93	0.96	0.92	0.94	0.94	0.94	0.95	0.96
chr20	45310171	45310585	0.95	0.94	0.90	0.89	0.94	0.93	0.87	0.95	0.93	0.95	0.96	0.96	0.96	0.04	0.96	0.96	0.96	0.96	0.96	0.98	0.95	0.70	0.93	0.94	0.96	0.97	0.93	0.89	0.94	0.95	0.97	0.95	0.98	0.96	0.96	0.96	0.96	0.94	0.93
chr20	45874636	45874674	0.90	0.86	0.88	0.78	0.97	0.93	0.88	0.92	0.96	0.32	0.88	0.96	0.94	0.96	0.94	0.96	0.94	0.98	0.91	0.96	0.84	0.82	0.96	0.97	0.95	0.96	0.96	0.90	0.85	0.83	0.61	0.94	0.01	0.69	0.88	0.94	0.92	0.97	0.96
chr20	46463490	46463579	0.89	0.88	0.73	0.79	0.68	0.90	0.68	0.97	0.03	0.96	0.88	0.91	0.96	0.90	0.96	0.96	0.95	0.96	0.94	0.97	0.96	0.65	0.92	0.93	0.94	0.94	0.93	0.90	0.94	0.96	0.99	0.94	0.97	0.98	0.95	0.98	0.95	0.95	0.91
chr20	47142878	47143384	0.87	0.83	0.84	0.10	0.85	0.87	0.55	0.89	0.91	0.93	0.95	0.89	0.96	0.80	0.91	0.94	0.88	0.93	0.95	0.89	0.94	0.65	0.91	0.94	0.94	0.95	0.92	0.93	0.96	0.95	0.94	0.88	0.70	0.94	0.95	0.94	0.91	0.96	0.92
chr20	47360527	47361127	0.02	0.02	0.11	0.01	0.05	0.03	0.03	0.00	0.02	0.06	0.08	0.02	0.01	0.01	0.01	0.00	0.02	0.01	0.03	0.00	0.01	0.00	0.88	0.40	0.06	0.01	0.15	0.02	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.02
chr20	47364815	47364957	0.95	0.93	0.88	0.78	0.97	0.88	0.91	0.89	0.89	0.89	0.93	0.93	0.92	0.90	0.91	0.91	0.92	0.92	0.86	0.95	0.93	0.08	0.92	0.90	0.93	0.92	0.92	0.87	0.94	0.94	0.92	0.97	0.95	0.96	0.96	0.97	0.94	0.95	0.95
chr20	47795246	47795279	0.97	0.97	0.93	0.93	0.88	0.84	0.93	0.97	0.81	0.97	0.97	0.97	0.98	0.92	0.99	0.99	0.98	0.96	0.95	0.97	0.90	0.66	0.93	0.94	0.97	0.98	0.96	0.93	0.94	0.74	0.90	0.84	0.17	0.85	0.95	0.04	0.97	0.98	0.94
chr20	48427275	48427367	0.93	0.91	0.75	0.79	0.78	0.85	0.75	0.98	0.05	0.95	0.97	0.88	0.94	0.73	0.95	0.91	0.85	0.94	0.95	0.88	0.81	0.62	0.89	0.93	0.93	0.93	0.74	0.91	0.95	0.94	0.95	0.95	0.98	0.96	0.91	0.95	0.93	0.93	0.93
chr20	49066003	49066804	0.96	0.96	0.95	0.94	0.93	0.95	0.93	0.97	0.85	0.89	0.92	0.97	0.96	0.95	0.23	0.19	0.87	0.98	0.88	0.97	0.96	0.90	0.96	0.98	0.98	0.99	0.97	0.89	0.95	0.97	0.97	0.97	0.97	0.96	0.97	0.94	0.97	0.97	0.97
chr20	49148139	49148484	0.93	0.95	0.89	0.90	0.93	0.71	0.85	0.92	0.89	0.96	0.96	0.97	0.97	0.89	0.97	0.97	0.98	0.93	0.61	0.98	0.97	0.90	0.96	0.97	0.97	0.95	0.96	0.79	0.85	0.09	0.82	0.95	0.97	0.97	0.78	0.98	0.96	0.97	0.97
chr20	49163060	49163178	0.91	0.90	0.88	0.95	0.96	0.78	0.94	0.93	0.93	0.94	0.96	0.95	0.92	0.94	0.97	0.96	0.97	0.96	0.96	0.93	0.92	0.85	0.94	0.94	0.74	0.06	0.91	0.93	0.94	0.95	0.96	0.98	0.96	0.96	0.96	0.86	0.95	0.95	0.95
chr20	49654325	49654694	0.95	0.96	0.95	0.95	0.95	0.83	0.93	0.97	0.93	0.97	0.93	0.96	0.95	0.96	0.93	0.94	0.97	0.96	0.96	0.98	0.97	0.85	0.93	0.91	0.79	0.02	0.97	0.94	0.97	0.97	0.97	0.98	0.96	0.98	0.97	0.95	0.82	0.97	0.97
chr20	50189422	50189530	0.82	0.95	0.93	0.91	0.93	0.91	0.89	0.97	0.92	0.96	0.94	0.04	0.92	0.83	0.95	0.97	0.95	0.96	0.95	0.93	0.96	0.78	0.96	0.96	0.86	0.88	0.96	0.93	0.90	0.89	0.94	0.89	0.95	0.94	0.93	0.92	0.92	0.91	0.79
chr20	50291950	50292031	0.75	0.92	0.89	0.92	0.91	0.32	0.91	0.91	0.90	0.91	0.91	0.87	0.90	0.89	0.91	0.89	0.88	0.94	0.97	0.92	0.93	0.61	0.88	0.84	0.88	0.81	0.88	0.88	0.82	0.90	0.90	0.92	0.90	0.91	0.93	0.77	0.93	0.83	0.80
chr20	50821337	50821506	0.85	0.89	0.68	0.79	0.87	0.82	0.73	0.87	0.76	0.93	0.89	0.94	0.95	0.78	0.83	0.83	0.77	0.92	0.93	0.93	0.88	0.54	0.91	0.91	0.94	0.94	0.04	0.82	0.84	0.88	0.95	0.94	0.79	0.98	0.90	0.83	0.88	0.89	0.76
chr20	51505657	51505865	0.89	0.92	0.89	0.84	0.83	0.74	0.82	0.94	0.85	0.95	0.95	0.96	0.97	0.94	0.95	0.96	0.94	0.77	0.95	0.95	0.80	0.85	0.82	0.10	0.81	0.94	0.95	0.92	0.92	0.91	0.96	0.92	0.96	0.96	0.93	0.93	0.94	0.95	0.93
chr20	51506974	51507057	0.97	0.94	0.93	0.87	0.84	0.83	0.88	0.03	0.89	0.80	0.90	0.97	0.94	0.96	0.90	0.95	0.91	0.92	0.94	0.80	0.94	0.81	0.96	0.93	0.97	0.97	0.97	0.91	0.89	0.87	0.96	0.95	0.94	0.90	0.92	0.93	0.89	0.97	0.94
chr20	51586566	51586664	0.94	0.94	0.85	0.87	0.92	0.93	0.84	0.93	0.78	0.97	0.88	0.95	0.98	0.91	0.97	0.97	0.94	0.93	0.93	0.90	0.83	0.75	0.92	0.97	0.94	0.96	0.85	0.87	0.15	0.54	0.91	0.83	0.97	0.97	0.89	0.96	0.94	0.93	0.90
chr20	53695018	53695254	0.94	0.93	0.92	0.88	0.90	0.93	0.88	0.95	0.89	0.96	0.95	0.96	0.10	0.03	0.86	0.83	0.93	0.92	0.91	0.89	0.89	0.71	0.96	0.96	0.97	0.97	0.94	0.93	0.93	0.92	0.96	0.93	0.97	0.96	0.92	0.87	0.94	0.95	0.94
chr20	53696754	53697072	0.87	0.95	0.90	0.94	0.94	0.83	0.93	0.94	0.93	0.91	0.95	0.94	0.96	0.97	0.94	0.94	0.96	0.97	0.95	0.97	0.96	0.77	0.95	0.93	0.17	0.52	0.76	0.94	0.94	0.95	0.95	0.91	0.98	0.97	0.95	0.88	0.91	0.95	0.94
chr20	53743978	53744012	0.95	0.95	0.96	0.96	0.95	0.89	0.95	0.97	1.00	0.98	0.97	0.98	0.99	0.97	0.97	0.95	0.96	0.96	0.99	0.01	0.74	0.65	0.96	0.96	0.77	0.68	0.90	0.96	0.97	0.98	1.00	0.99	0.99	0.97	0.98	1.00	0.98	0.97	0.89
chr20	53910735	53910966	0.95	0.96	0.95	0.95	0.96	0.94	0.94	0.97	0.93	0.97	0.94	0.98	0.96	0.96	0.95	0.96	0.97	0.97	0.96	0.96	0.97	0.87	0.96	0.97	0.91	0.96	0.96	0.18	0.70	0.96	0.95	0.97	0.96	0.96	0.95	0.84	0.96	0.96	0.97
chr20	53912252	53912666	0.93	0.94	0.92	0.88	0.97	0.93	0.91	0.73	0.91	0.96	0.97	0.90	0.80	0.78	0.87	0.89	0.92	0.91	0.87	0.89	0.89	0.02	0.92	0.92	0.93	0.87	0.94	0.77	0.90	0.91	0.93	0.91	0.96	0.96	0.82	0.60	0.86	0.92	0.87
chr20	54160371	54160442	0.93	0.90	0.87	0.84	0.77	0.67	0.80	0.96	0.10	0.95	0.94	0.98	0.98	0.79	0.91	0.93	0.90	0.96	0.97	0.99	0.97	0.70	0.91	0.91	0.95	0.97	0.94	0.97	0.88	0.84	0.96	0.93	0.95	0.97	0.89	0.97	0.97	0.98	0.96
chr20	54539665	54539813	0.91	0.90	0.88	0.80	0.90	0.93	0.87	0.96	0.82	0.88	0.95	0.79	0.95	0.84	0.87	0.93	0.88	0.86	0.92	0.05	0.65	0.53	0.85	0.91	0.93	0.93	0.89	0.85	0.87	0.95	0.95	0.87	0.90	0.96	0.93	0.96	0.83	0.93	0.90
chr20	54623091	54623113	0.84	0.94	0.84	0.91	0.18	0.94	0.84	0.98	0.90	0.94	0.78	0.94	0.98	0.96	0.97	0.98	0.94	0.97	0.93	0.95	0.77	0.71	0.96	0.98	0.97	0.97	0.96	0.79	0.94	0.94	0.91	0.93	0.87	0.92	0.96	0.88	0.96	0.96	0.95
chr20	55742350	55742425	0.82	0.81	0.77	0.03	0.75	0.87	0.38	0.89	0.51	0.92	0.92	0.96	0.91	0.64	0.91	0.93	0.95	0.93	0.93	0.91	0.86	0.55	0.86	0.91	0.90	0.94	0.87	0.89	0.89	0.92	0.93	0.89	0.81	0.92	0.93	0.89	0.85	0.97	0.92
chr20	57359083	57359665	0.86	0.92	0.91	0.91	0.89	0.72	0.88	0.89	0.87	0.93	0.94	0.95	0.83	0.86	0.76	0.78	0.90	0.94	0.93	0.88	0.93	0.86	0.95	0.96	0.91	0.13	0.95	0.91	0.90	0.89	0.90	0.92	0.92	0.86	0.95	0.92	0.91	0.92	0.93
chr20	57383264	57383282	0.98	0.98	0.98	0.98	0.95	0.96	0.94	0.99	0.97	0.97	0.98	0.98	0.98	0.98	0.98	0.97	0.98	0.98	0.97	0.98	0.98	0.89	0.96	0.80	0.96	0.99	0.98	0.92	0.97	0.98	0.96	0.97	0.99	0.99	0.98	0.99	0.96	0.10	0.83
chr20	57384098	57384742	0.91	0.91	0.90	0.89	0.90	0.89	0.86	0.90	0.90	0.95	0.94	0.97	0.96	0.93	0.94	0.94	0.95	0.93	0.95	0.94	0.95	0.87	0.96	0.94	0.96	0.98	0.95	0.90	0.93	0.94	0.95	0.95	0.96	0.96	0.92	0.93	0.95	0.03	0.48
chr20	57409921	57410045	0.91	0.92	0.85	0.79	0.92	0.84	0.87	0.04	0.89	0.90	0.94	0.96	0.96	0.89	0.89	0.96	0.93	0.96	0.95	0.94	0.91	0.00	0.94	0.96	0.88	0.88	0.91	0.91	0.88	0.92	0.90	0.90	0.97	0.94	0.93	0.86	0.89	0.89	0.91
chr20	58453277	58453373	0.94	0.95	0.92	0.92	0.86	0.89	0.92	0.98	0.91	0.81	0.97	0.94	0.97	0.96	0.93	0.93	0.98	0.94	0.02	0.96	0.95	0.87	0.95	0.96	0.97	0.99	0.96	0.91	0.86	0.83	0.96	0.93	0.98	0.96	0.60	0.98	0.93	0.97	0.97
chr20	58544583	58545004	0.91	0.93	0.89	0.95	0.84	0.91	0.93	0.94	0.95	0.95	0.96	0.91	0.88	0.69	0.82	0.01	0.41	0.95	0.95	0.95	0.94	0.61	0.90	0.93	0.94	0.95	0.90	0.92	0.91	0.94	0.96	0.91	0.96	0.98	0.93	0.93	0.89	0.94	0.92
chr20	58545917	58546060	0.85	0.88	0.81	0.76	0.89	0.89	0.78	0.97	0.10	0.96	0.96	0.90	0.95	0.83	0.98	0.93	0.97	0.94	0.96	0.97	0.95	0.62	0.85	0.94	0.93	0.93	0.85	0.96	0.92	0.96	0.95	0.90	0.98	0.97	0.94	0.96	0.90	0.95	0.92
chr20	58546123	58546134	0.90	0.92	0.85	0.96	0.93	0.96	0.90	0.88	0.00	0.95	0.96	0.92	0.99	0.88	0.99	0.97	0.97	0.97	0.96	0.98	0.95	0.60	0.89	0.95	0.94	0.93	0.91	0.91	0.95	0.97	0.96	0.95	0.97	0.99	0.95	0.94	0.93	0.94	0.96
chr20	58549844	58550184	0.97	0.94	0.91	0.96	0.95	0.96	0.93	0.96	0.96	0.95	0.97	0.95	0.93	0.84	0.76	0.10	0.38	0.97	0.96	0.98	0.87	0.68	0.93	0.95	0.95	0.97	0.95	0.91	0.94	0.96	0.95	0.94	0.90	0.97	0.97	0.93	0.90	0.97	0.96
chr20	58602527	58602659	0.87	0.92	0.78	0.89	0.82	0.88	0.85	0.95	0.90	0.93	0.95	0.96	0.84	0.73	0.87	0.94	0.96	0.94	0.90	0.94	0.93	0.67	0.94	0.97	0.96	0.97	0.95	0.88	0.94	0.97	0.76	0.86	0.94	0.97	0.94	0.86	0.93	0.06	0.93
chr20	58654438	58654470	0.86	0.91	0.86	0.93	0.95	0.86	0.79	0.85	0.90	0.87	0.82	0.95	0.94	0.86	0.67	0.05	0.10	0.82	0.94	0.95	0.97	0.90	0.91	0.95	0.98	0.97	0.97	0.89	0.92	0.82	0.94	0.92	0.82	0.95	0.92	0.90	0.93	0.95	0.92
chr20	58754220	58754408	0.91	0.86	0.82	0.08	0.78	0.71	0.56	0.87	0.73	0.94	0.94	0.85	0.89	0.71	0.93	0.93	0.94	0.76	0.91	0.81	0.78	0.72	0.89	0.92	0.94	0.92	0.88	0.82	0.85	0.91	0.82	0.89	0.85	0.91	0.90	0.90	0.84	0.90	0.89
chr20	59015636	59015907	0.94	0.96	0.94	0.93	0.95	0.94	0.89	0.94	0.88	0.95	0.97	0.97	0.95	0.87	0.19	0.67	0.08	0.97	0.89	0.97	0.96	0.90	0.96	0.97	0.98	0.97	0.97	0.93	0.95	0.89	0.93	0.96	0.97	0.92	0.84	0.95	0.80	0.95	0.94
chr20	59041434	59041592	0.95	0.95	0.81	0.94	0.95	0.94	0.93	0.98	0.91	0.95	0.97	0.97	0.96	0.94	0.96	0.98	0.97	0.97	0.96	0.97	0.86	0.90	0.88	0.96	0.96	0.97	0.86	0.94	0.95	0.96	0.96	0.92	0.95	0.94	0.96	0.92	0.93	0.57	0.06
chr20	59041597	59041722	0.93	0.95	0.76	0.94	0.96	0.91	0.93	0.99	0.97	0.96	0.97	0.97	0.95	0.95	0.96	0.98	0.97	0.97	0.94	0.97	0.85	0.89	0.87	0.95	0.95	0.97	0.76	0.93	0.93	0.97	0.97	0.95	0.96	0.95	0.97	0.98	0.95	0.63	0.09
chr20	61822481	61822515	0.95	0.95	0.92	0.81	0.95	0.94	0.83	0.97	0.88	0.97	0.97	0.90	0.86	0.87	0.96	0.89	0.90	0.78	0.94	0.96	0.93	0.78	0.96	0.99	0.96	0.97	0.96	0.89	0.95	0.97	0.92	0.95	0.95	0.98	0.95	0.65	0.94	0.80	0.02
chr20	62179243	62179659	0.93	0.96	0.92	0.93	0.92	0.89	0.93	0.95	0.84	0.93	0.83	0.19	0.97	0.95	0.94	0.95	0.96	0.97	0.96	0.97	0.97	0.89	0.97	0.98	0.96	0.97	0.97	0.92	0.95	0.96	0.96	0.97	0.95	0.95	0.95	0.96	0.96	0.97	0.96
chr20	62281544	62281985	0.94	0.96	0.94	0.93	0.92	0.94	0.90	0.95	0.90	0.96	0.90	0.97	0.95	0.92	0.89	0.84	0.88	0.92	0.91	0.97	0.96	0.90	0.96	0.98	0.97	0.98	0.97	0.88	0.88	0.42	0.90	0.96	0.86	0.91	0.08	0.94	0.92	0.95	0.94
chr20	63173912	63174305	0.13	0.14	0.20	0.13	0.16	0.23	0.10	0.24	0.06	0.05	0.78	0.15	0.04	0.06	0.07	0.13	0.06	0.10	0.22	0.05	0.08	0.16	0.25	0.22	0.22	0.25	0.24	0.07	0.08	0.05	0.07	0.11	0.10	0.10	0.03	0.04	0.03	0.12	0.12
chr20	63180668	63180745	0.88	0.90	0.88	0.91	0.94	0.93	0.89	0.97	0.87	0.94	0.18	0.95	0.93	0.91	0.93	0.94	0.93	0.91	0.91	0.92	0.93	0.82	0.88	0.94	0.95	0.94	0.93	0.87	0.91	0.93	0.94	0.95	0.98	0.96	0.89	0.87	0.92	0.94	0.93
chr20	63638868	63638991	0.85	0.86	0.84	0.86	0.89	0.91	0.88	0.90	0.87	0.91	0.87	0.92	0.93	0.87	0.90	0.93	0.95	0.93	0.90	0.87	0.91	0.75	0.14	0.45	0.90	0.94	0.78	0.79	0.82	0.88	0.90	0.88	0.94	0.94	0.89	0.85	0.88	0.84	0.83
chr20	63683450	63683738	0.95	0.95	0.93	0.92	0.93	0.92	0.94	0.96	0.91	0.90	0.80	0.98	0.97	0.95	0.94	0.96	0.95	0.97	0.96	0.97	0.96	0.89	0.96	0.97	0.98	0.96	0.97	0.65	0.92	0.93	0.96	0.97	0.65	0.10	0.96	0.96	0.96	0.97	0.96
chr20	63891394	63892084	0.94	0.95	0.94	0.92	0.96	0.95	0.90	0.95	0.92	0.94	0.94	0.97	0.96	0.96	0.93	0.95	0.94	0.97	0.95	0.92	0.95	0.85	0.97	0.98	0.97	0.96	0.97	0.93	0.90	0.84	0.94	0.97	0.97	0.94	0.96	0.95	0.93	0.94	0.07
chr20	63916366	63916402	0.95	0.96	0.92	0.97	0.98	0.94	0.96	0.97	0.98	0.07	0.93	0.97	0.99	0.98	0.99	0.99	0.98	0.96	0.97	0.98	0.97	0.94	0.96	0.99	0.89	0.95	0.91	0.95	0.98	0.96	0.98	0.98	0.98	0.85	0.98	0.93	0.96	0.95	0.92
chr20	63919232	63919362	0.91	0.95	0.95	0.94	0.91	0.95	0.89	0.93	0.93	0.52	0.29	0.98	0.97	0.96	0.95	0.94	0.95	0.97	0.95	0.97	0.97	0.92	0.94	0.95	0.93	0.94	0.90	0.96	0.96	0.97	0.97	0.96	0.97	0.96	0.97	0.93	0.95	0.95	0.95
chr20	63927242	63927307	0.92	0.94	0.92	0.95	0.83	0.89	0.91	0.89	0.83	0.92	0.91	0.95	0.90	0.93	0.78	0.81	0.89	0.92	0.90	0.44	0.14	0.85	0.95	0.90	0.98	0.98	0.97	0.91	0.86	0.84	0.90	0.96	0.94	0.91	0.91	0.73	0.85	0.97	0.96
chr20	64262839	64263150	0.96	0.94	0.95	0.89	0.95	0.78	0.90	0.11	0.93	0.94	0.96	0.97	0.93	0.96	0.92	0.96	0.91	0.93	0.93	0.96	0.96	0.86	0.95	0.97	0.98	0.97	0.95	0.91	0.94	0.94	0.95	0.97	0.96	0.96	0.94	0.94	0.92	0.96	0.96
chr21	15733756	15733891	0.94	0.95	0.82	0.97	0.99	0.92	0.95	0.97	0.96	0.97	0.96	0.94	0.97	0.96	0.98	0.97	0.97	0.92	0.95	0.97	0.95	0.89	0.05	0.07	0.92	0.93	0.85	0.95	0.97	0.97	0.97	0.97	0.97	0.97	0.96	0.94	0.97	0.97	0.97
chr21	16014443	16014461	0.82	0.86	0.67	0.86	0.79	0.73	0.67	0.95	0.07	0.94	0.97	0.94	0.98	0.77	0.95	0.92	0.96	0.95	0.98	0.96	0.95	0.71	0.86	0.93	0.94	0.97	0.90	0.79	0.91	0.94	0.96	0.87	0.94	0.94	0.91	0.96	0.87	0.89	0.87
chr21	18535952	18535984	0.71	0.89	0.83	0.69	0.15	0.85	0.64	0.93	0.66	0.94	0.83	0.81	0.93	0.84	0.93	0.94	0.87	0.95	0.95	0.96	0.89	0.62	0.93	0.96	0.92	0.95	0.94	0.87	0.89	0.79	0.87	0.88	0.95	0.92	0.92	0.93	0.87	0.93	0.96
chr21	25764021	25764658	0.95	0.97	0.97	0.92	0.96	0.91	0.93	0.94	0.91	0.89	0.95	0.97	0.95	0.39	0.88	0.87	0.95	0.97	0.94	0.98	0.87	0.84	0.97	0.98	0.98	0.98	0.98	0.91	0.95	0.97	0.97	0.97	0.94	0.94	0.96	0.93	0.96	0.94	0.07
chr21	25850860	25850958	0.93	0.90	0.90	0.07	0.83	0.87	0.68	0.90	0.75	0.93	0.73	0.95	0.96	0.88	0.96	0.94	0.96	0.97	0.93	0.97	0.94	0.73	0.93	0.96	0.96	0.95	0.95	0.80	0.92	0.93	0.92	0.92	0.95	0.96	0.93	0.92	0.91	0.97	0.96
chr21	28733834	28733858	0.94	0.95	0.88	0.92	0.95	0.88	0.90	0.97	0.62	0.88	0.91	0.94	0.95	0.85	0.89	0.92	0.93	0.96	0.97	0.94	0.95	0.72	0.94	0.95	0.91	0.98	0.93	0.00	0.86	0.92	0.94	0.97	0.97	0.96	0.86	0.81	0.92	0.94	0.85
chr21	29096230	29096265	0.94	0.96	0.94	0.91	0.92	0.96	0.89	0.98	0.92	0.96	0.96	0.77	0.80	0.85	0.83	0.82	0.76	0.91	0.96	0.96	0.87	0.70	0.93	0.95	0.98	0.97	0.96	0.96	0.96	0.95	0.97	0.94	0.94	0.99	0.91	0.56	0.92	0.86	0.02
chr21	29351563	29352254	0.90	0.92	0.89	0.80	0.86	0.87	0.86	0.88	0.90	0.96	0.96	0.97	0.96	0.44	0.88	0.93	0.93	0.94	0.86	0.98	0.94	0.87	0.96	0.96	0.97	0.97	0.96	0.87	0.96	0.88	0.92	0.92	0.94	0.96	0.10	0.93	0.92	0.96	0.94
chr21	31802980	31803363	0.94	0.92	0.89	0.73	0.86	0.92	0.73	0.96	0.67	0.95	0.95	0.87	0.91	0.72	0.96	0.92	0.88	0.89	0.87	0.95	0.91	0.59	0.87	0.90	0.92	0.92	0.89	0.88	0.90	0.71	0.96	0.89	0.95	0.97	0.03	0.86	0.90	0.93	0.90
chr21	31928650	31928816	0.86	0.87	0.87	0.71	0.90	0.86	0.69	0.96	0.07	0.90	0.87	0.93	0.93	0.93	0.88	0.91	0.93	0.89	0.90	0.94	0.89	0.53	0.85	0.87	0.90	0.88	0.87	0.84	0.89	0.91	0.94	0.94	0.97	0.92	0.92	0.96	0.93	0.90	0.93
chr21	32500310	32500808	0.96	0.92	0.89	0.90	0.91	0.91	0.87	0.89	0.65	0.96	0.96	0.97	0.97	0.91	0.96	0.97	0.95	0.96	0.96	0.97	0.94	0.71	0.94	0.96	0.92	0.89	0.90	0.93	0.83	0.11	0.95	0.95	0.93	0.91	0.87	0.96	0.95	0.95	0.94
chr21	32678647	32678924	0.95	0.95	0.90	0.93	0.92	0.93	0.87	0.96	0.93	0.11	0.85	0.97	0.97	0.91	0.94	0.94	0.95	0.96	0.94	0.97	0.95	0.87	0.96	0.98	0.98	0.98	0.96	0.88	0.95	0.94	0.95	0.96	0.97	0.97	0.96	0.96	0.97	0.96	0.96
chr21	33296236	33296396	0.90	0.91	0.75	0.84	0.92	0.81	0.79	0.93	0.91	0.96	0.95	0.96	0.96	0.94	0.94	0.94	0.93	0.97	0.95	0.97	0.97	0.69	0.96	0.96	0.93	0.92	0.03	0.92	0.93	0.95	0.96	0.96	0.98	0.95	0.95	0.94	0.96	0.96	0.96
chr21	33584297	33584507	0.97	0.96	0.91	0.92	0.93	0.94	0.92	0.92	0.98	0.97	0.97	0.97	0.97	0.90	0.95	0.96	0.97	0.97	0.96	0.97	0.95	0.88	0.93	0.95	0.97	0.98	0.96	0.94	0.94	0.93	0.96	0.86	0.96	0.98	0.95	0.92	0.13	0.91	0.93
chr21	33721217	33721562	0.93	0.94	0.84	0.89	0.95	0.92	0.91	0.91	0.89	0.94	0.94	0.96	0.90	0.73	0.83	0.61	0.03	0.90	0.96	0.95	0.91	0.50	0.87	0.92	0.95	0.96	0.79	0.87	0.93	0.96	0.93	0.97	0.99	0.97	0.95	0.95	0.88	0.86	0.72
chr21	33775016	33775079	0.96	0.95	0.86	0.94	0.97	0.92	0.91	0.98	0.78	0.96	0.97	0.98	0.94	0.93	0.96	0.90	0.98	0.97	0.97	0.96	0.92	0.77	0.79	0.90	0.94	0.96	0.82	0.89	0.91	0.76	0.93	0.96	0.94	0.97	0.04	0.95	0.94	0.96	0.95
chr21	33839926	33840110	0.94	0.94	0.77	0.94	0.95	0.92	0.88	0.95	0.95	0.96	0.97	0.96	0.93	0.79	0.82	0.89	0.89	0.06	0.95	0.91	0.66	0.82	0.84	0.89	0.96	0.97	0.69	0.95	0.94	0.95	0.95	0.91	0.98	0.98	0.94	0.88	0.95	0.94	0.92
chr21	34307772	34308128	0.96	0.95	0.82	0.93	0.97	0.95	0.89	0.99	0.07	0.97	0.97	0.97	0.98	0.90	0.93	0.92	0.93	0.98	0.97	0.98	0.97	0.59	0.96	0.96	0.95	0.97	0.89	0.94	0.97	0.96	0.98	0.97	0.99	0.97	0.91	0.93	0.95	0.96	0.95
