chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr16	83542367	83542394	0.72	0.94	0.86	0.85	0.82	0.69	0.61	0.94	0.82	0.95	0.83	0.85	0.92	0.83	0.91	0.87	0.84	0.96	0.92	0.95	0.77	0.67	0.93	0.95	0.95	0.96	0.94	0.08	0.72	0.97	0.89	0.95	0.81	0.73	0.96	0.98	0.92	0.93	0.93
chr16	83963719	83963958	0.82	0.84	0.83	0.82	0.70	0.71	0.79	0.90	0.84	0.89	0.88	0.75	0.90	0.91	0.86	0.82	0.89	0.94	0.93	0.10	0.76	0.67	0.86	0.90	0.91	0.91	0.87	0.89	0.83	0.80	0.93	0.84	0.91	0.87	0.89	0.93	0.89	0.88	0.89
chr16	84019295	84019515	0.92	0.90	0.86	0.74	0.82	0.86	0.74	0.96	0.81	0.95	0.91	0.93	0.89	0.88	0.01	0.01	0.37	0.97	0.92	0.93	0.90	0.63	0.88	0.94	0.94	0.97	0.91	0.93	0.93	0.96	0.91	0.90	0.92	0.93	0.92	0.95	0.92	0.93	0.93
chr16	84033347	84033442	0.81	0.79	0.81	0.72	0.82	0.80	0.77	0.81	0.72	0.89	0.89	0.80	0.81	0.75	0.84	0.93	0.91	0.73	0.83	0.06	0.19	0.69	0.90	0.92	0.91	0.94	0.89	0.79	0.78	0.77	0.80	0.80	0.82	0.87	0.78	0.81	0.76	0.86	0.86
chr16	84055223	84055242	0.98	0.97	0.96	0.98	0.95	0.97	0.96	0.89	0.94	0.96	0.96	0.98	0.97	0.97	0.98	0.97	0.98	0.98	0.96	0.98	0.98	0.95	0.98	0.99	0.98	0.99	0.97	0.98	0.97	0.97	0.99	0.98	0.98	0.98	0.95	0.20	0.98	0.98	0.97
chr16	84058226	84058503	0.94	0.95	0.94	0.91	0.96	0.93	0.90	0.77	0.92	0.95	0.85	0.97	0.96	0.95	0.89	0.17	0.90	0.97	0.97	0.98	0.95	0.81	0.96	0.97	0.98	0.97	0.97	0.90	0.96	0.96	0.98	0.98	0.97	0.96	0.96	0.96	0.96	0.96	0.97
chr16	84069291	84069826	0.83	0.91	0.92	0.88	0.91	0.78	0.86	0.89	0.86	0.89	0.83	0.93	0.91	0.87	0.85	0.89	0.90	0.90	0.92	0.93	0.92	0.73	0.94	0.95	0.14	0.40	0.87	0.90	0.92	0.93	0.93	0.96	0.96	0.88	0.92	0.92	0.94	0.94	0.92
chr16	84071913	84072015	0.83	0.71	0.87	0.90	0.88	0.90	0.84	0.88	0.84	0.91	0.89	0.95	0.95	0.87	0.90	0.89	0.96	0.94	0.95	0.95	0.95	0.76	0.95	0.97	0.94	0.93	0.97	0.94	0.86	0.18	0.91	0.94	0.94	0.92	0.78	0.95	0.88	0.91	0.92
chr16	84238353	84238500	0.89	0.92	0.82	0.81	0.89	0.87	0.81	0.88	0.89	0.94	0.96	0.83	0.89	0.73	0.82	0.83	0.78	0.91	0.09	0.88	0.95	0.62	0.85	0.88	0.81	0.78	0.88	0.92	0.92	0.63	0.94	0.85	0.95	0.93	0.04	0.92	0.90	0.94	0.95
chr16	84405350	84405646	0.87	0.86	0.83	0.69	0.87	0.57	0.73	0.89	0.68	0.93	0.92	0.88	0.92	0.84	0.91	0.94	0.93	0.92	0.94	0.92	0.93	0.68	0.83	0.89	0.92	0.92	0.85	0.69	0.09	0.74	0.93	0.94	0.94	0.94	0.96	0.96	0.96	0.94	0.95
chr16	84514439	84514554	0.87	0.88	0.75	0.80	0.84	0.84	0.78	0.91	0.82	0.96	0.70	0.86	0.83	0.81	0.91	0.96	0.95	0.88	0.88	0.70	0.88	0.58	0.12	0.69	0.85	0.87	0.66	0.82	0.80	0.73	0.81	0.87	0.85	0.63	0.74	0.87	0.88	0.92	0.93
chr16	84516572	84516792	0.90	0.92	0.92	0.87	0.91	0.86	0.82	0.91	0.86	0.88	0.96	0.87	0.87	0.73	0.92	0.96	0.96	0.75	0.89	0.13	0.62	0.66	0.94	0.98	0.97	0.97	0.96	0.91	0.91	0.91	0.96	0.94	0.92	0.97	0.91	0.91	0.95	0.94	0.92
chr16	84519517	84519578	0.94	0.96	0.90	0.96	0.96	0.92	0.92	0.96	0.92	0.96	0.97	0.86	0.83	0.90	0.76	0.57	0.06	0.97	0.93	0.97	0.95	0.76	0.89	0.86	0.97	0.98	0.96	0.96	0.97	0.94	0.96	0.92	0.96	0.96	0.92	0.92	0.93	0.74	0.85
chr16	84553877	84553999	0.91	0.94	0.88	0.90	0.93	0.88	0.84	0.94	0.89	0.93	0.94	0.91	0.94	0.91	0.92	0.94	0.95	0.95	0.95	0.91	0.96	0.60	0.17	0.90	0.86	0.81	0.86	0.94	0.93	0.93	0.96	0.96	0.94	0.98	0.91	0.96	0.96	0.95	0.94
chr16	84574740	84574933	0.94	0.95	0.86	0.87	0.98	0.93	0.95	0.92	0.87	0.78	0.94	0.80	0.91	0.94	0.84	0.97	0.98	0.80	0.01	0.89	0.89	0.50	0.95	0.92	0.97	0.98	0.79	0.94	0.83	0.72	0.95	0.95	0.80	0.81	0.72	0.91	0.94	0.95	0.95
chr16	84601195	84601395	0.94	0.87	0.76	0.96	0.95	0.97	0.96	0.90	0.93	0.78	0.74	0.95	0.95	0.94	0.91	0.53	0.03	0.96	0.97	0.97	0.98	0.57	0.57	0.85	0.77	0.80	0.51	0.97	0.96	0.93	0.97	0.97	0.98	0.97	0.87	0.95	0.78	0.91	0.91
chr16	84650113	84650389	0.92	0.95	0.93	0.88	0.89	0.92	0.85	0.97	0.94	0.95	0.95	0.91	0.21	0.70	0.92	0.91	0.93	0.93	0.96	0.96	0.94	0.84	0.95	0.96	0.97	0.97	0.96	0.92	0.95	0.97	0.95	0.93	0.91	0.96	0.96	0.35	0.93	0.96	0.94
chr16	84761923	84761962	0.81	0.88	0.82	0.80	0.63	0.63	0.80	0.70	0.90	0.94	0.85	0.52	0.91	0.61	0.62	0.07	0.02	0.84	0.89	0.96	0.94	0.78	0.84	0.93	0.94	0.90	0.87	0.90	0.77	0.62	0.65	0.92	0.78	0.81	0.60	0.80	0.72	0.83	0.83
chr16	84762102	84762178	0.68	0.85	0.63	0.65	0.71	0.50	0.48	0.88	0.60	0.96	0.82	0.80	0.89	0.84	0.63	0.03	0.01	0.89	0.95	0.88	0.80	0.78	0.91	0.96	0.95	0.96	0.94	0.82	0.59	0.73	0.73	0.65	0.96	0.93	0.80	0.93	0.79	0.90	0.89
chr16	84779233	84780122	0.96	0.97	0.95	0.95	0.95	0.95	0.92	0.98	0.94	0.96	0.97	0.98	0.97	0.95	0.43	0.71	0.08	0.98	0.94	0.97	0.97	0.90	0.97	0.98	0.98	0.98	0.96	0.95	0.94	0.92	0.59	0.95	0.72	0.97	0.95	0.98	0.83	0.92	0.96
chr16	84997307	84997414	0.86	0.96	0.92	0.95	0.93	0.88	0.94	0.98	0.97	0.95	0.97	0.97	0.97	0.97	0.96	0.97	0.96	0.96	0.96	0.97	0.94	0.73	0.95	0.89	0.26	0.65	0.82	0.93	0.92	0.94	0.96	0.93	0.98	0.96	0.93	0.92	0.86	0.91	0.95
chr16	85116973	85116992	0.71	0.95	0.83	0.95	0.93	0.69	0.93	0.98	0.72	0.04	0.85	0.98	0.90	0.96	0.95	0.96	0.91	0.97	0.96	0.97	0.85	0.74	0.96	0.99	0.96	0.96	0.95	0.94	0.94	0.93	0.94	0.96	0.59	0.72	0.84	0.90	0.91	0.88	0.90
chr16	85176593	85176612	0.75	0.78	0.57	0.92	0.92	0.69	0.80	0.99	0.95	0.97	0.83	0.97	0.96	0.97	0.02	0.02	0.70	0.70	0.97	0.89	0.94	0.80	0.78	0.88	0.94	0.94	0.82	0.96	0.97	0.92	0.97	0.96	0.98	0.95	0.97	0.97	0.97	0.87	0.94
chr16	85197025	85197199	0.60	0.72	0.72	0.90	0.89	0.81	0.84	0.98	0.64	0.87	0.95	0.97	0.05	0.76	0.88	0.94	0.83	0.84	0.95	0.84	0.76	0.69	0.88	0.94	0.94	0.94	0.90	0.83	0.87	0.92	0.86	0.93	0.88	0.93	0.91	0.68	0.95	0.90	0.87
chr16	85210106	85210129	0.88	0.94	0.87	0.92	0.94	0.63	0.89	0.94	0.95	0.91	0.94	0.83	0.16	0.93	0.93	0.95	0.96	0.87	0.97	0.65	0.72	0.72	0.94	0.96	0.96	0.98	0.97	0.91	0.94	0.98	0.94	0.88	0.96	0.98	0.95	0.98	0.97	0.87	0.92
chr16	85317575	85317834	0.95	0.94	0.86	0.93	0.95	0.93	0.92	0.95	0.93	0.83	0.93	0.96	0.92	0.09	0.94	0.93	0.91	0.95	0.93	0.94	0.95	0.73	0.89	0.89	0.96	0.96	0.94	0.92	0.94	0.96	0.96	0.96	0.95	0.96	0.93	0.95	0.94	0.96	0.95
chr16	85431983	85432000	0.96	0.97	0.91	0.94	0.96	0.94	0.88	0.96	0.98	0.90	0.90	0.98	0.96	0.95	0.53	0.95	0.94	0.93	0.96	0.00	0.64	0.54	0.92	0.87	0.95	0.98	0.94	0.68	0.90	0.89	0.96	0.85	0.98	0.98	0.96	0.77	0.95	0.97	0.93
chr16	85483896	85484152	0.91	0.93	0.82	0.91	0.91	0.91	0.88	0.92	0.87	0.95	0.94	0.94	0.94	0.83	0.72	0.59	0.67	0.88	0.89	0.95	0.94	0.72	0.87	0.90	0.92	0.92	0.86	0.89	0.93	0.88	0.96	0.95	0.95	0.96	0.15	0.95	0.92	0.94	0.91
chr16	85484673	85484862	0.94	0.96	0.73	0.93	0.93	0.93	0.90	0.95	0.95	0.95	0.83	0.96	0.97	0.96	0.68	0.45	0.60	0.96	0.93	0.92	0.93	0.58	0.87	0.81	0.72	0.72	0.83	0.86	0.92	0.90	0.92	0.95	0.87	0.96	0.04	0.96	0.90	0.84	0.86
chr16	85500272	85500365	0.82	0.78	0.63	0.87	0.94	0.86	0.83	0.91	0.88	0.90	0.93	0.94	0.85	0.87	0.03	0.37	0.78	0.93	0.94	0.62	0.44	0.64	0.81	0.80	0.76	0.71	0.67	0.90	0.89	0.85	0.92	0.88	0.95	0.99	0.91	0.94	0.84	0.89	0.85
chr16	85512534	85512808	0.91	0.89	0.68	0.90	0.88	0.90	0.85	0.84	0.78	0.91	0.94	0.97	0.95	0.92	0.02	0.54	0.55	0.85	0.87	0.93	0.91	0.72	0.90	0.92	0.95	0.97	0.87	0.90	0.95	0.91	0.95	0.95	0.96	0.97	0.87	0.94	0.94	0.94	0.92
chr16	85517649	85517840	0.88	0.92	0.81	0.77	0.95	0.91	0.84	0.08	0.81	0.90	0.90	0.90	0.96	0.93	0.91	0.88	0.71	0.92	0.94	0.97	0.94	0.01	0.90	0.93	0.92	0.90	0.87	0.93	0.91	0.90	0.94	0.94	0.96	0.97	0.91	0.90	0.92	0.93	0.92
chr16	85524243	85524254	0.96	0.97	0.92	0.96	0.92	0.93	0.95	0.88	0.94	0.95	0.95	0.05	0.95	0.79	0.90	0.90	0.85	0.84	0.95	0.97	0.94	0.91	0.95	0.94	0.96	0.97	0.96	0.85	0.92	0.93	0.94	0.90	0.65	0.90	0.85	0.72	0.76	0.93	0.94
chr16	85601467	85601731	0.87	0.95	0.87	0.86	0.94	0.94	0.79	0.86	0.93	0.96	0.91	0.97	0.98	0.88	0.87	0.79	0.90	0.97	0.96	0.20	0.75	0.81	0.95	0.97	0.97	0.93	0.95	0.89	0.93	0.93	0.96	0.95	0.96	0.96	0.95	0.92	0.93	0.94	0.95
chr16	85642800	85642959	0.93	0.95	0.87	0.93	0.94	0.82	0.92	0.83	0.56	0.97	0.95	0.96	0.97	0.92	0.81	0.82	0.88	0.84	0.94	0.95	0.83	0.43	0.91	0.10	0.60	0.54	0.89	0.92	0.91	0.87	0.92	0.88	0.92	0.96	0.82	0.40	0.55	0.74	0.92
chr16	85642971	85643072	0.94	0.95	0.93	0.90	0.94	0.93	0.89	0.71	0.62	0.95	0.94	0.95	0.93	0.92	0.83	0.64	0.81	0.92	0.94	0.95	0.89	0.63	0.94	0.10	0.86	0.82	0.93	0.94	0.93	0.92	0.95	0.96	0.93	0.94	0.87	0.64	0.93	0.84	0.95
chr16	85756615	85756666	0.95	0.94	0.67	0.90	0.94	0.90	0.93	0.93	0.86	0.95	0.96	0.96	0.97	0.97	0.98	0.92	0.98	0.97	0.96	0.98	0.94	0.68	0.93	0.96	0.94	0.97	0.01	1.00	0.95	0.93	0.96	0.96	0.96	0.98	0.96	0.99	0.96	0.97	0.97
chr16	85838433	85838537	0.75	0.86	0.86	0.70	0.77	0.78	0.69	0.92	0.78	0.90	0.95	0.94	0.92	0.84	0.86	0.88	0.82	0.93	0.92	0.95	0.95	0.36	0.86	0.79	0.11	0.51	0.75	0.83	0.87	0.90	0.96	0.95	0.90	0.88	0.95	0.94	0.96	0.96	0.95
chr16	85910903	85911065	0.96	0.94	0.71	0.79	0.90	0.94	0.82	0.97	0.84	0.89	0.92	0.96	0.93	0.88	0.94	0.92	0.86	0.96	0.96	0.97	0.94	0.66	0.94	0.91	0.89	0.91	0.04	0.91	0.91	0.93	0.95	0.92	0.92	0.96	0.92	0.96	0.93	0.97	0.96
chr16	86230654	86230703	0.93	0.94	0.89	0.70	0.86	0.87	0.85	0.95	0.12	0.94	0.93	0.83	0.94	0.96	0.86	0.89	0.87	0.94	0.92	0.89	0.89	0.66	0.87	0.90	0.91	0.91	0.84	0.88	0.88	0.93	0.89	0.88	0.84	0.91	0.88	0.92	0.87	0.88	0.88
chr16	86451502	86451876	0.35	0.91	0.83	0.74	0.30	0.83	0.74	0.94	0.88	0.95	0.95	0.84	0.93	0.78	0.86	0.87	0.87	0.97	0.94	0.91	0.88	0.65	0.94	0.95	0.96	0.96	0.96	0.93	0.94	0.96	0.96	0.87	0.89	0.91	0.91	0.93	0.91	0.94	0.95
chr16	86467144	86467394	0.91	0.92	0.52	0.72	0.82	0.88	0.51	0.89	0.06	0.95	0.96	0.82	0.84	0.72	0.80	0.82	0.80	0.87	0.85	0.82	0.85	0.62	0.91	0.94	0.94	0.93	0.93	0.87	0.90	0.92	0.76	0.73	0.85	0.89	0.85	0.87	0.87	0.87	0.89
chr16	86490044	86490300	0.78	0.84	0.75	0.55	0.80	0.74	0.81	0.85	0.75	0.93	0.90	0.72	0.82	0.63	0.73	0.77	0.75	0.19	0.86	0.79	0.75	0.54	0.81	0.87	0.90	0.90	0.89	0.84	0.80	0.82	0.83	0.84	0.79	0.81	0.79	0.84	0.77	0.82	0.84
chr16	86521353	86521414	0.75	0.85	0.79	0.79	0.79	0.82	0.84	0.88	0.07	0.78	0.85	0.91	0.87	0.76	0.86	0.82	0.79	0.73	0.88	0.58	0.42	0.74	0.92	0.94	0.91	0.90	0.93	0.87	0.87	0.91	0.81	0.92	0.83	0.76	0.78	0.91	0.91	0.87	0.88
chr16	86559026	86559102	0.89	0.89	0.89	0.83	0.89	0.87	0.84	0.88	0.91	0.91	0.93	0.86	0.86	0.79	0.80	0.81	0.81	0.91	0.80	0.88	0.92	0.77	0.93	0.94	0.95	0.95	0.95	0.92	0.90	0.80	0.90	0.91	0.94	0.92	0.32	0.91	0.04	0.91	0.89
chr16	86681816	86682101	0.86	0.79	0.83	0.33	0.83	0.71	0.84	0.89	0.03	0.92	0.96	0.82	0.88	0.72	0.87	0.87	0.84	0.91	0.91	0.90	0.86	0.66	0.92	0.93	0.95	0.96	0.93	0.91	0.92	0.92	0.93	0.96	0.75	0.76	0.86	0.94	0.89	0.91	0.92
chr16	86868048	86868286	0.83	0.89	0.84	0.90	0.31	0.75	0.74	0.94	0.75	0.93	0.96	0.84	0.91	0.80	0.94	0.91	0.89	0.92	0.88	0.85	0.87	0.67	0.89	0.95	0.94	0.95	0.90	0.82	0.91	0.91	0.95	0.90	0.92	0.96	0.90	0.85	0.87	0.82	0.75
chr16	86868401	86868616	0.59	0.79	0.72	0.69	0.14	0.61	0.42	0.96	0.48	0.84	0.92	0.82	0.83	0.68	0.87	0.85	0.79	0.86	0.89	0.83	0.82	0.63	0.92	0.92	0.94	0.93	0.94	0.86	0.86	0.89	0.88	0.89	0.86	0.93	0.83	0.80	0.87	0.88	0.87
chr16	87028440	87028668	0.83	0.93	0.83	0.79	0.77	0.87	0.80	0.97	0.19	0.96	0.97	0.79	0.85	0.89	0.85	0.85	0.88	0.95	0.89	0.91	0.92	0.64	0.90	0.94	0.93	0.96	0.92	0.89	0.92	0.85	0.90	0.86	0.93	0.96	0.84	0.80	0.84	0.89	0.85
chr16	87033751	87033772	0.82	0.83	0.87	0.14	0.81	0.60	0.33	0.90	0.93	0.88	0.95	0.85	0.87	0.92	0.80	0.91	0.89	0.93	0.85	0.88	0.97	0.72	0.96	0.98	0.96	0.95	0.96	0.94	0.94	0.94	0.95	0.86	0.96	0.96	0.95	0.96	0.93	0.94	0.97
chr16	87072047	87072073	0.95	0.95	0.94	0.94	0.90	0.91	0.89	0.97	0.92	0.95	0.97	0.95	0.96	0.98	0.95	0.97	0.95	0.86	0.05	0.92	0.93	0.70	0.95	0.96	0.98	0.96	0.93	0.94	0.93	0.93	0.95	0.94	0.94	0.98	0.96	0.95	0.93	0.91	0.94
chr16	87186161	87186174	0.64	0.64	0.60	0.80	0.62	0.69	0.60	0.85	0.21	0.90	0.89	0.81	0.85	0.84	0.93	0.88	0.78	0.11	0.84	0.79	0.68	0.75	0.83	0.82	0.92	0.92	0.84	0.74	0.83	0.78	0.74	0.73	0.71	0.73	0.84	0.65	0.76	0.79	0.80
chr16	87289837	87289967	0.77	0.90	0.83	0.76	0.77	0.79	0.79	0.97	0.80	0.95	0.96	0.95	0.91	0.89	0.96	0.96	0.95	0.96	0.93	0.95	0.92	0.80	0.85	0.85	0.12	0.27	0.86	0.87	0.90	0.91	0.94	0.91	0.96	0.97	0.90	0.91	0.87	0.90	0.84
chr16	87295892	87295919	0.90	0.86	0.89	0.87	0.94	0.85	0.84	0.90	0.88	0.94	0.96	0.96	0.92	0.95	0.98	0.98	0.96	0.95	0.94	0.95	0.92	0.82	0.92	0.87	0.85	0.80	0.90	0.92	0.81	0.89	0.56	0.11	0.93	0.88	0.97	0.94	0.96	0.82	0.97
chr16	87427376	87427516	0.94	0.93	0.94	0.88	0.93	0.95	0.83	0.96	0.94	0.94	0.91	0.97	0.96	0.97	0.96	0.90	0.90	0.91	0.02	0.98	0.96	0.72	0.96	0.97	0.98	0.98	0.96	0.94	0.94	0.95	0.97	0.94	0.98	0.97	0.94	0.95	0.94	0.98	0.97
chr16	87436835	87437031	0.85	0.80	0.58	0.84	0.88	0.77	0.80	0.96	0.85	0.96	0.67	0.97	0.98	0.97	0.94	0.93	0.93	0.97	0.98	0.98	0.95	0.64	0.05	0.06	0.90	0.96	0.75	0.95	0.97	0.96	0.96	0.94	0.99	0.96	0.97	0.95	0.97	0.97	0.96
chr16	87521926	87522075	0.44	0.66	0.44	0.12	0.48	0.76	0.15	0.87	0.59	0.90	0.95	0.96	0.89	0.73	0.86	0.93	0.93	0.92	0.88	0.83	0.81	0.59	0.75	0.87	0.90	0.92	0.72	0.85	0.86	0.86	0.89	0.83	0.93	0.91	0.83	0.93	0.84	0.92	0.93
chr16	87605188	87605231	0.82	0.85	0.85	0.67	0.82	0.81	0.66	0.91	0.62	0.71	0.10	0.68	0.82	0.50	0.94	0.89	0.87	0.85	0.84	0.75	0.77	0.64	0.82	0.85	0.88	0.91	0.88	0.76	0.81	0.88	0.89	0.84	0.77	0.73	0.72	0.81	0.84	0.89	0.90
chr16	87632125	87632517	0.81	0.83	0.73	0.76	0.69	0.79	0.76	0.92	0.04	0.93	0.69	0.88	0.88	0.74	0.97	0.95	0.92	0.80	0.48	0.77	0.82	0.63	0.88	0.94	0.92	0.93	0.91	0.73	0.80	0.84	0.86	0.84	0.87	0.89	0.78	0.99	0.91	0.87	0.92
chr16	87660145	87660225	0.87	0.86	0.83	0.71	0.84	0.76	0.71	0.90	0.76	0.92	0.92	0.83	0.89	0.69	0.94	0.93	0.89	0.17	0.88	0.88	0.83	0.63	0.88	0.92	0.92	0.93	0.89	0.85	0.87	0.93	0.88	0.85	0.84	0.82	0.86	0.94	0.88	0.92	0.91
chr16	87694606	87694935	0.90	0.93	0.94	0.90	0.90	0.82	0.84	0.97	0.91	0.78	0.26	0.97	0.97	0.96	0.94	0.93	0.96	0.96	0.96	0.96	0.96	0.80	0.96	0.96	0.97	0.96	0.95	0.94	0.94	0.94	0.96	0.96	0.97	0.97	0.95	0.96	0.96	0.95	0.93
chr16	87701230	87701777	0.94	0.94	0.83	0.94	0.91	0.91	0.93	0.96	0.91	0.96	0.83	0.97	0.97	0.96	0.96	0.95	0.96	0.98	0.96	0.96	0.96	0.89	0.87	0.91	0.95	0.95	0.06	0.94	0.93	0.93	0.94	0.94	0.97	0.95	0.95	0.94	0.95	0.94	0.95
chr16	87722541	87723074	0.95	0.96	0.84	0.91	0.92	0.84	0.93	0.86	0.89	0.19	0.79	0.98	0.96	0.94	0.92	0.94	0.93	0.95	0.93	0.95	0.96	0.85	0.96	0.97	0.98	0.97	0.96	0.94	0.96	0.96	0.97	0.96	0.97	0.98	0.96	0.96	0.95	0.97	0.97
chr16	87762085	87762104	0.93	0.93	0.88	0.89	0.90	0.90	0.91	0.73	0.94	0.95	0.95	0.96	0.94	0.91	0.96	0.95	0.93	0.95	0.80	0.98	0.97	0.95	0.81	0.21	0.96	0.95	0.97	0.94	0.92	0.93	0.95	0.95	0.99	0.94	0.94	0.96	0.97	0.92	0.96
chr16	87764580	87764603	0.98	0.96	0.88	0.92	1.00	0.95	0.94	0.98	0.89	0.95	0.95	0.96	0.97	0.95	0.97	0.95	0.98	0.97	0.93	0.98	0.96	0.82	0.14	0.01	0.93	0.98	0.93	0.93	0.95	0.96	0.99	0.97	0.97	0.97	0.88	0.93	0.97	0.94	0.93
chr16	87900951	87901059	0.93	0.94	0.92	0.90	0.94	0.92	0.89	0.98	0.88	0.94	0.96	0.81	0.03	0.59	0.76	0.81	0.78	0.94	0.95	0.79	0.66	0.68	0.96	0.97	0.97	0.97	0.95	0.90	0.78	0.91	0.93	0.89	0.95	0.97	0.94	0.00	0.59	0.86	0.47
chr16	87934093	87934210	0.88	0.87	0.83	0.85	0.84	0.85	0.78	0.87	0.79	0.93	0.87	0.51	0.93	0.81	0.11	0.75	0.53	0.96	0.80	0.87	0.89	0.61	0.87	0.90	0.91	0.90	0.84	0.92	0.90	0.91	0.92	0.93	0.98	0.97	0.91	0.93	0.88	0.92	0.85
chr16	87935586	87935614	0.93	0.92	0.88	0.89	0.89	0.88	0.90	0.97	0.90	0.94	0.97	0.05	0.90	0.87	0.98	0.96	0.94	0.74	0.92	0.95	0.90	0.69	0.94	0.94	0.96	0.99	0.92	0.95	0.87	0.89	0.97	0.90	0.97	0.96	0.94	0.94	0.94	0.93	0.87
chr16	87935744	87936164	0.92	0.90	0.86	0.84	0.82	0.90	0.77	0.95	0.82	0.94	0.96	0.07	0.97	0.92	0.96	0.94	0.92	0.96	0.96	0.93	0.93	0.62	0.88	0.92	0.93	0.95	0.92	0.93	0.92	0.94	0.94	0.92	0.97	0.97	0.93	0.94	0.93	0.93	0.92
chr16	87936224	87936777	0.85	0.89	0.84	0.81	0.81	0.83	0.75	0.93	0.80	0.89	0.96	0.06	0.94	0.87	0.93	0.93	0.90	0.92	0.92	0.91	0.91	0.70	0.91	0.93	0.95	0.96	0.94	0.91	0.91	0.90	0.92	0.91	0.93	0.91	0.88	0.88	0.90	0.91	0.88
chr16	87966063	87966277	0.87	0.90	0.75	0.61	0.74	0.81	0.66	0.96	0.81	0.94	0.80	0.98	0.97	0.97	0.96	0.98	0.98	0.92	0.95	0.98	0.90	0.78	0.97	0.97	0.97	0.98	0.96	0.15	0.85	0.84	0.77	0.94	0.15	0.78	0.95	0.84	0.90	0.92	0.93
chr16	87978593	87978905	0.92	0.94	0.91	0.92	0.93	0.88	0.92	0.93	0.92	0.94	0.95	0.97	0.94	0.24	0.91	0.93	0.93	0.96	0.94	0.95	0.94	0.85	0.94	0.89	0.95	0.94	0.94	0.93	0.94	0.95	0.96	0.96	0.94	0.95	0.94	0.95	0.91	0.94	0.95
chr16	87984040	87984242	0.66	0.86	0.81	0.77	0.82	0.86	0.60	0.86	0.88	0.85	0.86	0.95	0.94	0.93	0.91	0.87	0.93	0.67	0.95	0.95	0.97	0.88	0.92	0.97	0.94	0.97	0.89	0.68	0.71	0.91	0.55	0.92	0.06	0.68	0.96	0.93	0.96	0.96	0.98
chr16	87993327	87993790	0.88	0.92	0.93	0.87	0.93	0.90	0.85	0.93	0.85	0.93	0.94	0.96	0.96	0.93	0.90	0.93	0.94	0.90	0.90	0.93	0.93	0.80	0.95	0.96	0.97	0.92	0.94	0.93	0.91	0.89	0.95	0.93	0.63	0.12	0.91	0.91	0.93	0.95	0.94
chr16	88003958	88004587	0.93	0.94	0.93	0.89	0.90	0.62	0.87	0.91	0.91	0.92	0.95	0.91	0.96	0.94	0.90	0.91	0.92	0.92	0.25	0.94	0.94	0.84	0.95	0.96	0.97	0.95	0.95	0.93	0.91	0.86	0.96	0.95	0.96	0.96	0.87	0.93	0.93	0.96	0.95
chr16	88044711	88044800	0.94	0.94	0.63	0.94	0.97	0.94	0.91	0.96	0.90	0.95	0.97	0.97	0.97	0.98	0.97	0.94	0.97	0.97	0.96	0.97	0.97	0.89	0.97	0.96	0.87	0.96	0.21	0.95	0.95	0.97	0.97	0.97	0.96	0.97	0.97	0.97	0.95	0.96	0.94
chr16	88045851	88046190	0.93	0.94	0.66	0.94	0.94	0.92	0.93	0.97	0.90	0.96	0.70	0.97	0.97	0.96	0.96	0.96	0.95	0.94	0.95	0.96	0.97	0.88	0.83	0.58	0.64	0.93	0.02	0.92	0.95	0.95	0.96	0.95	0.97	0.93	0.95	0.96	0.96	0.97	0.96
chr16	88046273	88046569	0.95	0.95	0.68	0.94	0.92	0.93	0.93	0.97	0.93	0.97	0.81	0.97	0.97	0.97	0.94	0.92	0.92	0.84	0.92	0.90	0.87	0.88	0.95	0.92	0.86	0.97	0.09	0.94	0.95	0.95	0.97	0.96	0.97	0.97	0.95	0.96	0.96	0.96	0.96
chr16	88069721	88069765	0.95	0.93	0.63	0.92	0.90	0.92	0.89	0.93	0.94	0.95	0.96	0.96	0.98	0.91	0.90	0.90	0.89	0.95	0.91	0.95	0.97	0.84	0.72	0.68	0.82	0.93	0.01	0.92	0.91	0.89	0.96	0.94	0.96	0.95	0.87	0.92	0.95	0.96	0.94
chr16	88113427	88113554	0.96	0.92	0.86	0.90	0.91	0.86	0.91	0.97	0.87	0.96	0.90	0.89	0.88	0.68	0.78	0.82	0.76	0.92	0.95	0.91	0.83	0.72	0.91	0.93	0.97	0.96	0.88	0.91	0.85	0.83	0.95	0.93	0.21	0.09	0.83	0.92	0.85	0.85	0.86
chr16	88129280	88129418	0.81	0.83	0.73	0.77	0.77	0.87	0.80	0.89	0.72	0.68	0.93	0.76	0.83	0.54	0.77	0.85	0.76	0.90	0.90	0.85	0.80	0.69	0.85	0.91	0.92	0.93	0.88	0.85	0.84	0.84	0.94	0.81	0.85	0.95	0.76	0.05	0.84	0.86	0.79
