chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr18	15050241	15050255	0.85	0.87	0.83	0.64	0.84	0.81	0.58	0.94	0.89	0.83	0.79	0.71	0.90	0.64	0.01	0.73	0.74	0.88	0.87	0.83	0.81	0.47	0.87	0.84	0.91	0.84	0.92	0.94	0.89	0.91	0.77	0.90	0.87	0.84	0.87	0.81	0.83	0.92	0.88
chr18	21598633	21598681	0.94	0.95	0.89	0.94	0.94	0.91	0.91	0.89	0.90	0.79	0.94	0.93	0.31	0.91	0.87	0.89	0.96	0.94	0.97	0.97	0.94	0.88	0.96	0.97	0.94	0.91	0.95	0.92	0.94	0.90	0.95	0.96	0.95	0.95	0.92	0.02	0.91	0.95	0.92
chr18	21864582	21864647	0.97	0.97	0.94	0.97	0.95	0.94	0.94	0.92	0.97	0.62	0.94	0.98	0.68	0.98	0.87	0.92	0.96	0.97	0.97	0.93	0.94	0.01	0.97	0.96	0.95	0.95	0.97	0.97	0.97	0.98	0.97	0.98	0.96	0.97	0.98	0.99	0.97	0.96	0.95
chr18	22971934	22972341	0.85	0.96	0.95	0.94	0.95	0.94	0.94	0.97	0.92	0.95	0.95	0.95	0.97	0.95	0.96	0.96	0.99	0.96	0.97	0.96	0.95	0.90	0.96	0.97	0.97	0.94	0.97	0.72	0.80	0.87	0.94	0.95	0.87	0.18	0.95	0.96	0.97	0.96	0.97
chr18	23140727	23140820	0.95	0.94	0.88	0.94	0.91	0.92	0.93	0.94	0.90	0.96	0.88	0.94	0.99	0.96	0.97	0.99	0.96	0.96	0.96	0.97	0.97	0.43	0.90	0.17	0.79	0.76	0.89	0.97	0.97	0.96	0.98	0.97	0.99	0.97	0.91	0.92	0.96	0.96	0.93
chr18	23200551	23200796	0.95	0.95	0.92	0.77	0.94	0.95	0.90	0.08	0.93	0.94	0.90	0.97	0.95	0.93	0.96	0.95	0.85	0.93	0.94	0.80	0.89	0.76	0.91	0.94	0.96	0.96	0.91	0.93	0.93	0.95	0.97	0.97	0.97	0.94	0.96	0.96	0.96	0.95	0.96
chr18	23479356	23479791	0.89	0.92	0.74	0.87	0.88	0.91	0.86	0.92	0.90	0.92	0.83	0.95	0.96	0.93	0.91	0.91	0.93	0.95	0.95	0.96	0.95	0.79	0.95	0.97	0.85	0.90	0.10	0.88	0.94	0.94	0.95	0.96	0.96	0.93	0.93	0.95	0.93	0.97	0.95
chr18	23534815	23535018	0.94	0.95	0.92	0.88	0.88	0.93	0.89	0.06	0.91	0.94	0.96	0.94	0.97	0.91	0.95	0.96	0.97	0.98	0.94	0.97	0.95	0.83	0.96	0.96	0.96	0.97	0.97	0.96	0.93	0.93	0.96	0.96	0.95	0.94	0.76	0.95	0.80	0.95	0.94
chr18	23762164	23762355	0.95	0.93	0.79	0.79	0.93	0.84	0.78	0.97	0.14	0.97	0.96	0.90	0.96	0.90	0.90	0.93	0.89	0.86	0.94	0.98	0.93	0.68	0.89	0.93	0.95	0.97	0.86	0.93	0.95	0.79	0.89	0.83	0.86	0.98	0.86	0.96	0.97	0.93	0.96
chr18	23904339	23904763	0.97	0.97	0.93	0.92	0.95	0.91	0.90	0.98	0.86	0.96	0.94	0.97	0.97	0.96	0.98	0.97	0.96	0.98	0.97	0.98	0.97	0.75	0.95	0.97	0.97	0.97	0.96	0.93	0.94	0.96	0.96	0.97	0.90	0.17	0.97	0.95	0.98	0.97	0.96
chr18	23990522	23990912	0.83	0.78	0.60	0.66	0.73	0.81	0.67	0.88	0.80	0.94	0.93	0.91	0.95	0.67	0.91	0.86	0.81	0.94	0.95	0.94	0.76	0.49	0.93	0.96	0.92	0.96	0.92	0.86	0.89	0.81	0.93	0.85	0.95	0.97	0.02	0.83	0.76	0.91	0.84
chr18	24061796	24062028	0.86	0.93	0.93	0.92	0.92	0.79	0.91	0.95	0.80	0.95	0.94	0.07	0.98	0.97	0.95	0.90	0.96	0.92	0.80	0.95	0.88	0.75	0.96	0.97	0.84	0.81	0.94	0.93	0.91	0.92	0.92	0.96	0.94	0.96	0.91	0.93	0.96	0.97	0.96
chr18	24363377	24363572	0.93	0.93	0.83	0.83	0.90	0.92	0.83	0.98	0.71	0.96	0.95	0.95	0.97	0.88	0.96	0.94	0.92	0.93	0.92	0.96	0.87	0.65	0.87	0.91	0.94	0.89	0.87	0.90	0.92	0.92	0.73	0.82	0.08	0.37	0.93	0.96	0.93	0.94	0.96
chr18	24565508	24565710	0.92	0.85	0.87	0.09	0.71	0.87	0.58	0.96	0.75	0.88	0.90	0.75	0.97	0.72	0.87	0.90	0.81	0.84	0.92	0.96	0.96	0.60	0.85	0.90	0.94	0.96	0.84	0.88	0.92	0.86	0.96	0.92	0.92	0.96	0.92	0.95	0.77	0.94	0.93
chr18	24865752	24866124	0.95	0.94	0.86	0.80	0.94	0.94	0.82	0.96	0.77	0.96	0.96	0.84	0.96	0.78	0.87	0.91	0.86	0.90	0.94	0.95	0.88	0.70	0.90	0.95	0.95	0.96	0.92	0.90	0.89	0.93	0.95	0.89	0.95	0.97	0.94	0.90	0.88	0.49	0.03
chr18	25142893	25143095	0.96	0.96	0.85	0.88	0.94	0.92	0.88	0.97	0.88	0.96	0.97	0.58	0.92	0.66	0.84	0.89	0.79	0.89	0.95	0.98	0.92	0.69	0.79	0.90	0.94	0.96	0.85	0.08	0.85	0.97	0.91	0.72	0.94	0.97	0.89	0.93	0.88	0.89	0.85
chr18	25217116	25217149	0.87	0.96	0.80	0.81	0.93	0.83	0.86	0.95	0.80	0.95	0.95	0.64	0.91	0.57	0.78	0.81	0.75	0.95	0.95	0.98	0.93	0.62	0.72	0.67	0.07	0.64	0.60	0.88	0.84	0.94	0.91	0.71	0.98	0.98	0.92	0.80	0.86	0.87	0.84
chr18	25454605	25454656	0.86	0.93	0.91	0.77	0.80	0.88	0.75	0.96	0.81	0.91	0.94	0.84	0.90	0.80	0.89	0.88	0.85	0.74	0.95	0.87	0.87	0.71	0.93	0.94	0.95	0.97	0.96	0.11	0.92	0.94	0.71	0.68	0.81	0.95	0.95	0.88	0.90	0.76	0.89
chr18	26072301	26072594	0.98	0.96	0.95	0.95	0.97	0.97	0.92	0.97	0.97	0.94	0.95	0.98	0.98	0.97	0.98	0.98	0.97	0.98	0.96	0.99	0.96	0.93	0.97	0.97	0.97	0.98	0.94	0.94	0.98	0.98	0.97	0.96	0.98	0.96	0.98	0.95	0.23	0.98	0.95
chr18	26599598	26599667	0.90	0.80	0.78	0.04	0.54	0.40	0.32	0.89	0.70	0.93	0.91	0.91	0.95	0.83	0.87	0.93	0.92	0.94	0.95	0.95	0.94	0.63	0.78	0.91	0.92	0.94	0.90	0.92	0.87	0.93	0.93	0.90	0.98	0.96	0.93	0.88	0.95	0.95	0.90
chr18	28462982	28463328	0.58	0.87	0.81	0.89	0.19	0.84	0.64	0.98	0.72	0.79	0.93	0.87	0.94	0.66	0.85	0.87	0.82	0.93	0.94	0.98	0.93	0.58	0.91	0.95	0.94	0.92	0.92	0.78	0.87	0.93	0.88	0.86	0.84	0.91	0.94	0.94	0.88	0.90	0.90
chr18	30986057	30986080	0.95	0.94	0.93	0.87	0.92	0.92	0.89	0.95	0.94	0.96	0.96	0.94	0.96	0.90	0.91	0.92	0.85	0.96	0.95	0.97	0.94	0.78	0.96	0.97	0.97	0.97	0.93	0.14	0.92	0.92	0.81	0.46	0.77	0.94	0.96	0.97	0.93	0.98	0.97
chr18	31296623	31296685	0.97	0.96	0.93	0.87	0.92	0.98	0.88	0.98	0.88	0.97	0.97	0.97	0.97	0.96	0.93	0.95	0.93	0.97	0.97	0.98	0.98	0.78	0.95	0.97	0.97	0.96	0.96	0.05	0.85	0.83	0.91	0.52	0.94	0.97	0.98	0.99	0.98	0.97	0.97
chr18	31547082	31547129	0.92	0.89	0.85	0.70	0.87	0.93	0.73	0.88	0.78	0.73	0.95	0.97	0.97	0.90	0.60	0.66	0.08	0.96	0.94	0.98	0.96	0.58	0.90	0.94	0.95	0.96	0.92	0.94	0.95	0.90	0.97	0.94	0.93	0.97	0.93	0.95	0.89	0.89	0.91
chr18	33421641	33421745	0.83	0.82	0.70	0.58	0.61	0.65	0.44	0.87	0.25	0.84	0.90	0.79	0.92	0.74	0.97	0.94	0.97	0.91	0.96	0.95	0.69	0.56	0.87	0.92	0.91	0.90	0.88	0.47	0.76	0.91	0.06	0.71	0.57	0.69	0.90	0.92	0.86	0.69	0.74
chr18	35007623	35008463	0.94	0.95	0.90	0.87	0.92	0.87	0.90	0.95	0.87	0.90	0.96	0.96	0.93	0.88	0.94	0.86	0.94	0.94	0.96	0.93	0.93	0.68	0.92	0.95	0.97	0.98	0.90	0.89	0.88	0.90	0.93	0.92	0.97	0.97	0.96	0.09	0.93	0.96	0.88
chr18	35192420	35192865	0.93	0.91	0.88	0.82	0.92	0.88	0.82	0.90	0.84	0.93	0.90	0.94	0.96	0.83	0.80	0.09	0.70	0.85	0.51	0.86	0.86	0.60	0.89	0.92	0.95	0.96	0.92	0.89	0.90	0.80	0.94	0.90	0.97	0.96	0.82	0.96	0.92	0.96	0.91
chr18	35313410	35313869	0.91	0.91	0.92	0.22	0.91	0.91	0.84	0.92	0.91	0.93	0.91	0.90	0.94	0.93	0.91	0.94	0.93	0.94	0.89	0.93	0.92	0.77	0.94	0.97	0.96	0.97	0.96	0.89	0.92	0.89	0.92	0.89	0.94	0.92	0.94	0.88	0.93	0.86	0.92
chr18	35615702	35615713	0.95	0.98	0.95	0.97	0.97	0.95	0.96	0.98	0.92	0.95	0.97	0.97	0.98	0.98	0.98	1.00	0.99	0.98	0.97	0.97	0.97	0.18	0.96	0.96	0.98	0.97	0.96	0.96	0.97	0.99	0.97	0.84	0.96	0.99	0.97	0.96	0.92	0.92	0.97
chr18	36060227	36061110	0.95	0.95	0.73	0.94	0.95	0.95	0.94	0.96	0.91	0.96	0.95	0.97	0.98	0.97	0.97	0.98	0.98	0.97	0.96	0.96	0.90	0.90	0.96	0.97	0.88	0.97	0.25	0.94	0.96	0.97	0.97	0.96	0.97	0.96	0.98	0.95	0.97	0.96	0.96
chr18	36181782	36181809	0.80	0.90	0.77	0.87	0.86	0.86	0.82	0.97	0.81	0.89	0.96	0.92	0.91	0.76	0.48	0.61	0.05	0.91	0.91	0.89	0.75	0.67	0.85	0.87	0.91	0.89	0.93	0.86	0.87	0.84	0.92	0.82	0.91	0.96	0.88	0.89	0.84	0.87	0.90
chr18	36596047	36596092	0.72	0.84	0.79	0.75	0.73	0.94	0.74	0.93	0.87	0.93	0.97	0.75	0.92	0.87	0.91	0.74	0.88	0.97	0.96	0.96	0.67	0.59	0.85	0.90	0.91	0.89	0.91	0.93	0.94	0.94	0.95	0.85	0.96	0.95	0.92	0.90	0.81	0.01	0.27
chr18	36760404	36760538	0.81	0.85	0.80	0.79	0.92	0.91	0.82	0.94	0.82	0.90	0.92	0.84	0.71	0.84	0.05	0.50	0.55	0.82	0.92	0.95	0.90	0.54	0.84	0.85	0.89	0.88	0.90	0.87	0.83	0.71	0.82	0.90	0.90	0.95	0.82	0.71	0.51	0.92	0.84
chr18	36826635	36826743	0.87	0.95	0.86	0.88	0.93	0.77	0.88	0.95	0.89	0.89	0.90	0.97	0.98	0.95	0.96	0.98	0.98	0.98	0.97	0.95	0.96	0.84	0.97	0.99	0.98	0.97	0.97	0.87	0.26	0.96	0.96	0.95	0.98	0.97	0.97	0.95	0.96	0.96	0.97
chr18	37387004	37387053	0.87	0.91	0.92	0.80	0.90	0.90	0.83	0.95	0.92	0.97	0.90	0.88	0.96	0.88	0.98	0.96	0.98	0.93	0.94	0.95	0.93	0.69	0.90	0.94	0.95	0.97	0.94	0.90	0.93	0.91	0.96	0.93	0.76	0.11	0.89	0.98	0.93	0.94	0.94
chr18	39470952	39471254	0.71	0.81	0.78	0.76	0.14	0.87	0.56	0.92	0.64	0.72	0.93	0.85	0.93	0.74	0.92	0.92	0.95	0.95	0.96	0.96	0.89	0.62	0.75	0.83	0.90	0.92	0.78	0.75	0.90	0.97	0.96	0.93	0.90	0.93	0.94	0.92	0.89	0.92	0.94
chr18	43069362	43069417	0.71	0.84	0.91	0.18	0.86	0.83	0.70	0.93	0.93	0.97	0.91	0.86	0.97	0.80	0.97	0.95	0.94	0.98	0.92	0.97	0.97	0.67	0.92	0.96	0.94	0.92	0.95	0.81	0.91	0.96	0.97	0.93	0.92	0.86	0.97	0.99	0.97	0.95	0.97
chr18	43115417	43115488	0.78	0.85	0.84	0.80	0.85	0.83	0.78	0.92	0.77	0.23	0.11	0.69	0.89	0.67	0.92	0.92	0.91	0.85	0.86	0.92	0.92	0.57	0.88	0.89	0.91	0.86	0.91	0.80	0.85	0.84	0.93	0.87	0.87	0.88	0.84	0.93	0.92	0.90	0.87
chr18	43482785	43482926	0.89	0.88	0.87	0.62	0.84	0.89	0.63	0.97	0.76	0.93	0.96	0.79	0.89	0.77	0.94	0.98	0.97	0.94	0.96	0.83	0.85	0.65	0.91	0.91	0.92	0.91	0.92	0.87	0.89	0.92	0.90	0.82	0.81	0.90	0.95	0.89	0.94	0.83	0.17
chr18	44711020	44711125	0.94	0.95	0.95	0.95	0.82	0.95	0.92	0.96	0.97	0.96	0.93	0.96	0.94	0.97	0.83	0.89	0.90	0.06	0.96	0.78	0.83	0.63	0.97	0.95	0.97	0.94	0.96	0.87	0.95	0.95	0.96	0.93	0.92	0.96	0.93	0.84	0.97	0.96	0.97
chr18	45350444	45351034	0.84	0.89	0.88	0.83	0.92	0.91	0.81	0.96	0.91	0.82	0.95	0.96	0.86	0.93	0.11	0.29	0.89	0.92	0.95	0.97	0.89	0.67	0.90	0.95	0.95	0.97	0.92	0.96	0.94	0.92	0.96	0.93	0.97	0.97	0.95	0.91	0.90	0.94	0.96
chr18	45719424	45719848	0.91	0.91	0.87	0.87	0.89	0.79	0.88	0.94	0.80	0.86	0.92	0.96	0.94	0.86	0.92	0.94	0.92	0.93	0.92	0.75	0.82	0.90	0.93	0.97	0.97	0.97	0.95	0.75	0.81	0.90	0.78	0.93	0.65	0.12	0.89	0.93	0.92	0.93	0.93
chr18	45725936	45726738	0.92	0.92	0.83	0.86	0.81	0.82	0.84	0.97	0.61	0.79	0.88	0.97	0.97	0.94	0.96	0.98	0.98	0.94	0.94	0.91	0.72	0.82	0.92	0.94	0.97	0.97	0.93	0.93	0.84	0.63	0.21	0.04	0.97	0.97	0.86	0.77	0.91	0.87	0.95
chr18	45727295	45727448	0.97	0.96	0.95	0.93	0.96	0.91	0.94	0.98	0.46	0.96	0.91	0.98	0.98	0.97	0.98	0.97	0.98	0.97	0.95	0.98	0.97	0.96	0.96	0.98	0.97	0.98	0.94	0.95	0.94	0.96	0.36	0.19	0.98	0.97	0.96	0.94	0.96	0.96	0.96
chr18	46010787	46010928	0.84	0.95	0.82	0.89	0.95	0.75	0.85	0.98	0.76	0.89	0.95	0.97	0.98	0.92	0.96	0.95	0.95	0.98	0.96	0.96	0.94	0.73	0.93	0.94	0.12	0.14	0.92	0.95	0.92	0.91	0.95	0.94	0.91	0.83	0.93	1.00	0.94	0.95	0.95
chr18	46325783	46325799	0.94	0.94	0.93	0.95	0.95	0.93	0.91	0.95	0.83	0.94	0.94	0.96	0.90	0.92	0.93	0.93	0.93	0.94	0.85	0.93	0.94	0.73	0.95	0.98	0.98	0.98	0.93	0.67	0.13	0.69	0.74	0.70	0.83	0.75	0.96	0.93	0.96	0.96	0.98
chr18	46326263	46326426	0.92	0.91	0.87	0.82	0.91	0.93	0.84	0.96	0.83	0.95	0.96	0.95	0.90	0.87	0.90	0.90	0.86	0.91	0.89	0.91	0.86	0.72	0.93	0.95	0.93	0.91	0.93	0.70	0.08	0.76	0.90	0.87	0.92	0.92	0.91	0.88	0.89	0.91	0.90
chr18	46497332	46497401	0.15	0.08	0.06	0.03	0.02	0.06	0.03	0.02	0.02	0.04	0.79	0.04	0.03	0.03	0.21	0.43	0.25	0.02	0.03	0.02	0.03	0.02	0.07	0.05	0.04	0.03	0.10	0.03	0.04	0.02	0.03	0.01	0.02	0.03	0.05	0.06	0.05	0.08	0.12
chr18	46504690	46504887	0.88	0.85	0.75	0.65	0.81	0.81	0.65	0.82	0.77	0.92	0.90	0.81	0.83	0.72	0.79	0.78	0.79	0.87	0.87	0.85	0.87	0.60	0.87	0.88	0.90	0.89	0.88	0.80	0.77	0.06	0.88	0.87	0.88	0.95	0.72	0.93	0.86	0.91	0.93
chr18	46882960	46883469	0.91	0.93	0.89	0.88	0.93	0.90	0.86	0.93	0.91	0.89	0.89	0.98	0.97	0.96	0.96	0.96	0.97	0.93	0.94	0.96	0.93	0.80	0.96	0.96	0.97	0.96	0.96	0.92	0.94	0.95	0.93	0.95	0.97	0.97	0.96	0.92	0.95	0.05	0.51
chr18	47087812	47088154	0.95	0.93	0.86	0.80	0.90	0.92	0.76	0.96	0.78	0.05	0.89	0.96	0.95	0.86	0.94	0.97	0.95	0.92	0.94	0.86	0.83	0.58	0.92	0.95	0.96	0.96	0.96	0.83	0.87	0.88	0.89	0.91	0.95	0.91	0.92	0.95	0.87	0.94	0.94
chr18	47110236	47110660	0.95	0.95	0.93	0.91	0.91	0.90	0.91	0.97	0.85	0.56	0.87	0.96	0.19	0.89	0.68	0.82	0.87	0.93	0.93	0.95	0.95	0.71	0.96	0.98	0.96	0.98	0.95	0.88	0.92	0.94	0.95	0.97	0.97	0.95	0.93	0.72	0.95	0.94	0.95
chr18	47110938	47111622	0.93	0.92	0.83	0.91	0.91	0.90	0.89	0.95	0.76	0.43	0.92	0.95	0.12	0.81	0.72	0.82	0.83	0.94	0.93	0.94	0.92	0.70	0.94	0.96	0.91	0.76	0.92	0.92	0.93	0.93	0.94	0.93	0.96	0.95	0.91	0.63	0.94	0.94	0.95
chr18	47115195	47115216	0.90	0.89	0.86	0.81	0.83	0.57	0.76	0.92	0.79	0.87	0.90	0.91	0.05	0.77	0.59	0.71	0.70	0.61	0.88	0.93	0.96	0.69	0.93	0.90	0.95	0.94	0.96	0.85	0.87	0.84	0.88	0.93	0.91	0.76	0.93	0.83	0.94	0.91	0.90
chr18	47117325	47117450	0.95	0.96	0.97	0.94	0.97	0.84	0.91	0.98	0.93	0.97	0.97	0.95	0.58	0.94	0.83	0.92	0.91	0.94	0.95	0.97	0.98	0.81	0.96	0.84	0.81	0.10	0.98	0.94	0.97	0.97	0.97	0.97	0.97	0.95	0.96	0.72	0.96	0.97	0.97
chr18	47827042	47827826	0.97	0.97	0.95	0.95	0.95	0.95	0.95	0.98	0.94	0.96	0.97	0.97	0.98	0.98	0.97	0.98	0.98	0.97	0.03	0.97	0.96	0.86	0.97	0.98	0.97	0.98	0.91	0.95	0.97	0.98	0.97	0.96	0.98	0.97	0.61	0.96	0.97	0.97	0.97
chr18	47924243	47924380	0.94	0.95	0.91	0.95	0.97	0.98	0.92	0.92	0.95	0.93	0.95	0.98	0.98	0.83	0.99	0.97	0.95	0.96	0.95	0.96	0.97	0.85	0.96	0.99	0.97	0.93	0.96	0.90	0.95	0.95	0.90	0.96	0.94	0.95	0.91	0.92	0.09	0.91	0.90
chr18	48182412	48182541	0.85	0.90	0.78	0.72	0.86	0.80	0.76	0.97	0.51	0.95	0.96	0.96	0.96	0.87	0.57	0.85	0.84	0.83	0.94	0.97	0.91	0.55	0.82	0.87	0.86	0.85	0.83	0.88	0.85	0.05	0.49	0.74	0.95	0.92	0.77	0.97	0.81	0.94	0.92
chr18	48297628	48297718	0.86	0.88	0.77	0.77	0.83	0.71	0.70	0.96	0.57	0.85	0.95	0.89	0.82	0.84	0.06	0.73	0.72	0.90	0.92	0.84	0.26	0.57	0.83	0.93	0.93	0.94	0.84	0.91	0.93	0.90	0.94	0.96	0.98	0.96	0.87	0.79	0.91	0.90	0.89
chr18	48573786	48573960	0.92	0.92	0.85	0.92	0.87	0.86	0.89	0.92	0.94	0.92	0.93	0.11	0.97	0.96	0.96	0.97	0.99	0.95	0.97	0.97	0.94	0.69	0.90	0.93	0.96	0.96	0.91	0.90	0.93	0.92	0.96	0.91	0.94	0.96	0.93	0.96	0.88	0.91	0.91
chr18	48735807	48735946	0.91	0.92	0.89	0.88	0.78	0.92	0.87	0.90	0.19	0.96	0.88	0.96	0.92	0.93	0.94	0.97	0.97	0.96	0.92	0.98	0.93	0.71	0.91	0.95	0.96	0.98	0.96	0.91	0.92	0.88	0.96	0.96	0.98	0.98	0.94	0.94	0.91	0.95	0.95
chr18	48773691	48774506	0.94	0.95	0.91	0.92	0.94	0.90	0.88	0.12	0.93	0.95	0.95	0.97	0.96	0.92	0.92	0.96	0.96	0.95	0.93	0.96	0.94	0.67	0.90	0.93	0.95	0.92	0.92	0.91	0.95	0.94	0.97	0.96	0.97	0.97	0.93	0.90	0.94	0.95	0.93
chr18	49532548	49532961	0.91	0.89	0.93	0.79	0.76	0.92	0.74	0.95	0.85	0.95	0.96	0.87	0.97	0.87	0.97	0.96	0.98	0.88	0.96	0.97	0.89	0.69	0.85	0.92	0.95	0.93	0.92	0.89	0.90	0.87	0.81	0.19	0.97	0.98	0.89	0.88	0.88	0.77	0.85
chr18	49588407	49588480	0.96	0.97	0.92	0.93	0.93	0.95	0.89	0.98	0.90	0.98	0.97	0.97	0.98	0.97	0.98	0.98	0.99	0.98	0.08	0.99	0.98	0.50	0.92	0.93	0.95	0.96	0.91	0.93	0.97	0.95	0.98	0.92	0.99	0.98	0.98	0.96	0.97	0.98	0.98
chr18	49778786	49778913	0.92	0.90	0.92	0.80	0.90	0.94	0.88	0.91	0.85	0.89	0.94	0.95	0.93	0.93	0.97	0.97	0.98	0.95	0.07	0.91	0.94	0.74	0.96	0.93	0.96	0.93	0.89	0.83	0.74	0.81	0.98	0.92	0.98	0.98	0.94	0.97	0.92	0.95	0.95
chr18	49785933	49786577	0.78	0.85	0.81	0.85	0.96	0.85	0.86	0.92	0.92	0.96	0.96	0.91	0.96	0.97	0.93	0.93	0.94	0.91	0.97	0.95	0.86	0.81	0.08	0.06	0.88	0.82	0.85	0.88	0.87	0.81	0.73	0.68	0.90	0.95	0.94	0.95	0.90	0.92	0.94
chr18	49863188	49863323	0.93	0.93	0.90	0.86	0.91	0.93	0.85	0.97	0.87	0.96	0.79	0.97	0.95	0.96	0.92	0.94	0.94	0.92	0.96	0.94	0.91	0.77	0.91	0.94	0.96	0.95	0.92	0.93	0.93	0.89	0.93	0.85	0.97	0.96	0.94	0.87	0.11	0.96	0.95
chr18	50000251	50000303	0.90	0.84	0.93	0.68	0.81	0.86	0.85	0.94	0.87	0.95	0.97	0.97	0.99	0.97	0.03	0.01	0.89	0.88	0.93	0.93	0.93	0.71	0.92	0.92	0.95	0.96	0.96	0.77	0.90	0.85	0.86	0.92	0.66	0.92	0.91	0.89	0.96	0.91	0.94
chr18	50639695	50639748	0.87	0.87	0.87	0.73	0.87	0.94	0.76	0.94	0.82	0.95	0.78	0.98	0.93	0.95	0.02	0.09	0.84	0.90	0.97	0.94	0.94	0.60	0.90	0.95	0.93	0.97	0.94	0.83	0.94	0.96	0.38	0.89	0.99	0.98	0.97	0.70	0.95	0.96	0.95
chr18	50814542	50814617	0.93	0.91	0.75	0.87	0.87	0.86	0.89	0.98	0.13	0.96	0.97	0.97	0.97	0.94	0.96	0.90	0.88	0.79	0.64	0.82	0.87	0.69	0.91	0.90	0.93	0.95	0.03	0.92	0.79	0.89	0.92	0.88	0.95	0.97	0.94	0.97	0.94	0.82	0.93
chr18	50814787	50814800	0.87	0.85	0.69	0.89	0.93	0.82	0.92	0.97	0.13	0.95	0.96	0.96	1.00	0.96	0.99	0.97	0.96	0.96	0.95	0.92	0.93	0.67	0.89	0.91	0.93	0.97	0.06	0.95	0.92	0.94	0.95	0.92	0.98	0.99	0.96	0.97	0.96	0.60	0.89
chr18	51137707	51138018	0.92	0.94	0.93	0.83	0.86	0.74	0.80	0.96	0.89	0.70	0.94	0.97	0.96	0.93	0.94	0.96	0.95	0.80	0.95	0.95	0.89	0.71	0.94	0.98	0.97	0.97	0.96	0.25	0.09	0.82	0.95	0.94	0.75	0.86	0.95	0.93	0.94	0.95	0.95
chr18	51151451	51151462	0.95	0.97	0.93	0.77	0.89	0.93	0.70	0.97	0.87	0.97	0.97	0.97	0.97	0.96	0.98	0.98	0.97	0.98	0.94	0.98	0.95	0.75	0.85	0.08	0.97	0.98	0.91	0.91	0.96	0.98	0.94	0.97	0.99	0.95	0.97	0.96	0.97	0.96	0.97
chr18	52635838	52635895	0.85	0.88	0.93	0.75	0.72	0.86	0.74	0.95	0.82	0.94	0.94	0.86	0.03	0.69	0.76	0.82	0.94	0.97	0.93	0.84	0.84	0.68	0.93	0.92	0.94	0.94	0.94	0.94	0.86	0.92	0.95	0.87	0.94	0.96	0.92	0.06	0.92	0.94	0.92
chr18	53443858	53444079	0.81	0.84	0.90	0.05	0.84	0.91	0.56	0.93	0.81	0.90	0.92	0.82	0.96	0.79	0.92	0.93	0.99	0.98	0.95	0.96	0.97	0.54	0.93	0.94	0.94	0.95	0.94	0.93	0.95	0.95	0.97	0.91	0.98	0.97	0.97	0.91	0.94	0.94	0.95
chr18	55258133	55258262	0.93	0.88	0.87	0.88	0.73	0.91	0.92	0.98	0.87	0.76	0.17	0.95	0.99	0.97	0.99	0.98	0.96	0.97	0.96	0.99	0.97	0.75	0.93	0.94	0.97	0.96	0.87	0.93	0.97	0.98	0.98	0.98	0.96	0.98	0.96	0.96	0.96	0.93	0.95
chr18	55347194	55347482	0.92	0.92	0.84	0.85	0.84	0.84	0.90	0.93	0.80	0.05	0.06	0.90	0.96	0.92	0.88	0.90	0.94	0.94	0.94	0.97	0.91	0.69	0.84	0.91	0.94	0.95	0.93	0.91	0.93	0.93	0.94	0.93	0.91	0.97	0.92	0.92	0.87	0.75	0.86
chr18	55439745	55439809	0.97	0.97	0.97	0.96	0.93	0.97	0.96	0.97	0.97	0.93	0.93	0.96	0.97	0.96	0.81	0.21	0.67	0.97	0.95	0.98	0.98	0.81	0.96	0.96	0.98	0.97	0.97	0.89	0.98	0.98	0.96	0.98	0.96	0.98	0.97	0.94	0.96	0.95	0.95
chr18	55844330	55844384	0.94	0.93	0.83	0.91	0.91	0.75	0.77	0.91	0.80	0.92	0.72	0.87	0.92	0.85	0.94	0.89	0.86	0.91	0.91	0.82	0.67	0.65	0.82	0.92	0.94	0.94	0.92	0.89	0.86	0.56	0.07	0.32	0.92	0.94	0.62	0.90	0.85	0.69	0.81
chr18	56388095	56388157	0.98	0.95	0.88	0.87	0.97	0.92	0.88	0.96	0.90	0.85	0.98	0.93	0.83	0.97	0.94	0.90	0.93	0.88	0.08	0.97	0.93	0.61	0.87	0.94	0.95	0.94	0.94	0.89	0.93	0.96	0.94	0.90	0.97	0.97	0.80	0.95	0.92	0.91	0.90
chr18	56733035	56733098	0.96	0.97	0.93	0.91	0.97	0.96	0.80	0.99	0.89	0.88	0.97	0.98	0.96	0.94	0.96	0.97	0.97	0.96	0.97	0.97	0.90	0.81	0.96	0.97	0.99	0.97	0.97	0.95	0.95	0.97	0.62	0.87	0.98	0.97	0.98	0.94	0.89	0.63	0.01
