chr	start
chr13	41470537
chr13	42041855
chr13	42041855
chr13	42992336
chr13	42992336
chr13	42992336
chr13	42992356
chr13	42992356
chr13	42992356
chr13	45615703
chr13	45615748
chr13	45851373
chr13	45851373
chr13	46898195
chr13	46898195
chr13	46898208
chr13	46898208
chr13	46898214
chr13	46898214
chr13	46898225
chr13	46898225
chr13	49305533
chr13	49305582
chr13	49305634
chr13	73252232
chr13	75326382
chr13	77918877
chr13	77919047
chr13	77919068
chr13	77919080
chr13	77919094
chr13	77919097
chr13	77919097
chr13	77919147
chr13	77919159
chr13	77919162
chr13	77919170
chr13	77919178
chr13	77919496
chr13	77919496
chr13	77919516
chr13	77919516
chr13	77919522
chr13	77919522
chr13	77919536
chr13	77919536
chr13	77919569
chr13	77919569
chr13	94550166
chr13	94707464
chr13	94707720
chr13	95002918
chr13	95300648
chr13	95300648
chr13	95300683
chr13	95300683
chr13	95433844
chr13	95552600
chr13	95552602
chr13	95552616
chr13	95552663
chr13	95552930
chr13	97141798
chr13	97225163
chr13	97225163
chr13	98142216
chr13	98267124
chr13	98267124
chr13	98448252
chr13	98448274
chr13	98484326
chr13	98484326
chr13	98484326
chr13	100532593
chr13	100542412
chr13	102879954
chr13	102879989
chr13	102879999
chr13	109733805
chr13	109733805
chr13	109733829
chr13	109733829
chr13	110248316
chr13	110248346
chr13	110307303
chr13	110307303
chr13	110307321
chr13	110307321
chr13	110457150
chr13	110475707
chr13	110475724
chr13	110475755
chr13	110615446
chr13	110625264
chr13	110625264
chr13	110666143
chr13	110676436
chr13	111283065
chr13	111283161
chr13	111283161
chr13	111283161
chr13	111283161
chr13	111283174
chr13	111283174
chr13	111283174
chr13	111283174
chr13	111283697
chr13	111283712
chr13	111283724
chr13	111514616
chr13	111948101
chr13	112272876
chr13	112646866
chr13	112729440
chr13	112729502
chr13	112746077
chr13	112765406
chr13	112766057
chr13	112773780
chr13	112773847
chr13	112773858
chr13	112775952
chr13	112837505
chr13	112843293
chr13	112843814
chr13	112843814
chr13	112844100
chr13	112844100
chr13	112844136
chr13	112844136
chr13	112846553
chr13	112958958
chr13	112959004
chr13	112968919
chr13	112969530
chr13	112982365
chr13	113000078
chr13	113064091
chr13	113064139
chr13	113093941
chr13	113172240
chr13	113258780
chr13	113323017
chr13	113420378
chr13	113420378
chr13	113431271
chr13	113454118
chr13	113454156
chr13	113474689
chr13	113474724
chr13	113518709
chr13	113533658
chr13	113533658
chr13	113533675
chr13	113533675
chr13	113535630
chr13	113538835
chr13	113538840
chr13	113560258
chr13	113609027
chr13	113609091
chr13	113633341
chr13	113653287
chr13	113658012
chr13	113979164
chr13	113979213
chr13	114005092
chr13	114010940
chr13	114039924
chr13	114109937
chr13	114126197
chr13	114164962
chr13	114280804
chr13	114280804
chr14	20971142
chr14	20971389
chr14	20971541
chr14	21091869
chr14	22506536
chr14	22524063
chr14	22524063
chr14	22558826
chr14	22558826
chr14	22558826
chr14	22837300
chr14	22846040
chr14	22886850
chr14	23117603
chr14	23306537
chr14	23306568
chr14	23306578
chr14	23306585
chr14	23953628
chr14	23953663
chr14	24171985
chr14	24334667
chr14	24334667
chr14	24334711
chr14	24334711
chr14	24334711
chr14	24334719
chr14	24334719
chr14	24366878
chr14	24366884
chr14	24366942
chr14	24366942
chr14	24366988
chr14	24366988
chr14	24367013
chr14	26598166
chr14	30920586
chr14	30995155
chr14	32327943
chr14	33950340
chr14	36589051
chr14	36647203
chr14	36656087
chr14	37198056
chr14	37198056
chr14	37622875
chr14	39266292
chr14	39266292
chr14	39266421
chr14	39266421
chr14	41605683
chr14	49614562
chr14	50230565
chr14	50561143
chr14	50943971
chr14	50943971
chr14	53950396
chr14	53953107
chr14	54881963
chr14	55541060
chr14	60327872
chr14	61568867
chr14	65171092
chr14	67571404
chr14	68331648
chr14	68789960
chr14	68789960
chr14	68789960
chr14	68790074
chr14	68790074
chr14	68790074
chr14	68790171
chr14	68790171
chr14	68790171
chr14	68792524
chr14	68910615
chr14	69572167
chr14	69572208
chr14	69610474
chr14	71482400
chr14	73721352
chr14	74501506
chr14	75176375
chr14	75280629
chr14	75546584
chr14	75546598
chr14	77033204
chr14	79279128
chr14	88832958
chr14	89040780
chr14	89161797
chr14	89161825
chr14	89351638
chr14	90697698
chr14	91144061
chr14	91224785
chr14	91224785
chr14	91224835
chr14	91224835
chr14	91224835
chr14	91224846
chr14	91303801
chr14	91396520
chr14	91574428
chr14	91574428
chr14	92108776
chr14	92461419
chr14	92923127
chr14	92923140
chr14	92939592
chr14	93240225
chr14	93240225
chr14	93240263
chr14	93240263
chr14	94030738
chr14	94768485
chr14	94768489
chr14	94773233
chr14	94773249
chr14	96284177
chr14	96284177
chr14	96284185
chr14	96284185
chr14	96284277
chr14	96285894
chr14	97874669
chr14	97978139
chr14	97978139
chr14	97978176
chr14	97978176
chr14	99189256
chr14	99189256
chr14	99189339
chr14	99189339
chr14	99192204
chr14	99192204
chr14	99192293
chr14	99245999
chr14	99246043
chr14	99267681
chr14	99319856
chr14	99319871
chr14	99319889
chr14	99321222
chr14	99792992
chr14	99792992
chr14	99793004
chr14	99793004
chr14	100327301
chr14	101047714
chr14	101065520
chr14	101065530
chr14	101065564
chr14	101065568
chr14	101065610
chr14	101364995
chr14	101560835
chr14	101779222
chr14	101781736
chr14	102210620
chr14	102210804
chr14	102777052
chr14	102900650
chr14	102903380
chr14	102907570
chr14	103002245
chr14	103004001
chr14	103123443
chr14	103123443
chr14	103534123
chr14	103534168
chr14	103581385
chr14	103581385
chr14	103581414
chr14	103581414
chr14	103692392
chr14	104179784
chr14	104179798
chr14	104422779
chr14	104422779
chr14	104701237
chr14	104701270
chr14	104715033
chr14	104741263
chr14	104780992
chr14	104802155
chr14	105151238
chr14	105248688
chr14	105248688
chr14	105272089
chr14	105335369
chr14	105364522
chr14	105385546
chr14	105385614
chr14	105385644
chr14	105474040
chr14	105474054
chr14	105497273
chr14	105497319
chr14	105497435
chr14	105497906
chr14	105643159
chr14	105668205
chr14	106200782
chr14	106200782
chr14	106851799
chr15	22957074
chr15	25706016
chr15	25863244
chr15	25863244
chr15	25863244
chr15	25863252
chr15	25863252
chr15	25863252
chr15	25863254
chr15	25863254
chr15	25863254
chr15	25863263
chr15	25863263
chr15	25863263
chr15	25863265
chr15	25863265
chr15	25863265
chr15	26970936
chr15	26970941
chr15	27574276
chr15	28228234
chr15	28228275
chr15	28506975
chr15	28738585
chr15	28832347
chr15	28955255
chr15	31063101
chr15	31345389
chr15	31397367
chr15	31397367
chr15	32899497
chr15	33311111
chr15	37110983
chr15	37111010
chr15	38129959
chr15	38130177
chr15	39449878
chr15	40252849
chr15	40252942
chr15	40252942
chr15	40252942
chr15	40252944
chr15	40252944
chr15	40252944
chr15	40252974
chr15	40252974
chr15	40252974
chr15	40253014
chr15	40253023
chr15	40253095
chr15	40253123
chr15	40253125
chr15	40471564
chr15	40768003
chr15	40768003
chr15	40906336
chr15	41919311
chr15	41919322
chr15	41919383
chr15	41968956
chr15	42208499
chr15	42208539
chr15	42495104
chr15	45129856
chr15	45129856
chr15	45129864
chr15	45129864
chr15	45129885
chr15	45129885
chr15	45129897
chr15	45129897
chr15	45188719
chr15	45378280
chr15	45378328
chr15	45378667
chr15	45378667
chr15	45378667
chr15	45378674
chr15	45378674
chr15	45378674
chr15	45378677
chr15	45378677
chr15	45378677
chr15	45511143
chr15	45511143
chr15	48374221
chr15	48976553
chr15	50181932
chr15	50181962
chr15	51341842
chr15	52795402
chr15	52803838
chr15	52804051
chr15	52804619
chr15	52804619
chr15	52804619
chr15	52804657
chr15	52804657
chr15	52804657
chr15	52804863
chr15	52804863
chr15	52805580
chr15	52805625
chr15	52805625
chr15	52805643
chr15	55270205
chr15	57032135
chr15	57326281
chr15	58599034
chr15	60395811
chr15	62245717
chr15	62245717
chr15	62245735
chr15	62245735
chr15	62245761
chr15	62245761
chr15	62792760
chr15	66843141
chr15	66843141
chr15	67033744
chr15	68431351
chr15	69314431
chr15	69321043
chr15	69876713
chr15	70071988
chr15	70071988
chr15	70072020
chr15	70072020
chr15	70094878
chr15	72471508
chr15	73597187
chr15	73597187
chr15	73597220
chr15	73597220
chr15	74129182
chr15	74129190
chr15	74129194
chr15	74129243
chr15	74434082
chr15	74434116
chr15	74434128
chr15	74959150
chr15	75333749
chr15	76148064
chr15	76148102
chr15	76148107
chr15	76335253
chr15	76341640
chr15	76342175
chr15	77944518
chr15	79090825
chr15	79925038
chr15	81134093
chr15	81134136
chr15	81134193
chr15	81134203
chr15	83285643
chr15	85255667
chr15	85786371
chr15	85793400
chr15	89411614
chr15	89411760
chr15	89411760
chr15	89628962
chr15	89628965
chr15	89665579
chr15	89665684
chr15	89806431
chr15	90000783
chr15	90184328
chr15	90184328
chr15	90184328
chr15	90184328
chr15	90184338
chr15	90184338
chr15	90184338
chr15	90184338
chr15	90184763
chr15	90184763
chr15	90184788
chr15	90184788
chr15	90184795
chr15	90184795
chr15	90360995
chr15	90827003
chr15	90912177
chr15	91916073
chr15	92810150
chr15	92810192
chr15	92818659
chr15	95329323
chr15	96053120
chr15	96344232
chr15	96344331
chr15	96344690
chr15	96348548
chr15	96351280
chr15	96417757
chr15	98707211
chr15	98852404
chr15	98883787
chr15	98891404
chr15	98899984
chr15	98900020
chr15	99250904
chr15	99439085
chr15	99508221
chr15	99508295
chr15	99997481
chr15	100334595
chr15	100553629
chr15	100597771
chr15	100629814
chr15	101045506
chr15	101174734
chr15	101174734
chr15	101617285
chr16	86657
chr16	282705
chr16	282745
chr16	575906
chr16	579015
chr16	580159
chr16	617157
chr16	617188
chr16	628127
chr16	838938
chr16	870856
chr16	955503
chr16	962601
chr16	964592
chr16	964818
chr16	964935
chr16	964975
chr16	965103
chr16	1030144
chr16	1063891
chr16	1066361
chr16	1066397
chr16	1121603
chr16	1137722
chr16	1152468
chr16	1202140
chr16	1334625
chr16	1334654
chr16	1347790
chr16	1347790
chr16	1347790
chr16	1347980
chr16	1348003
chr16	1348225
chr16	1355094
chr16	1355222
chr16	1385425
chr16	1390497
chr16	1412118
chr16	1450358
chr16	1461418
chr16	1471616
chr16	1471655
chr16	1471675
chr16	1526145
chr16	1526145
chr16	1526145
chr16	1553504
chr16	1602551
chr16	1602551
chr16	1627046
chr16	1692280
chr16	1758229
chr16	1764417
chr16	1770948
chr16	1770948
chr16	1809329
chr16	1911952
chr16	1980508
chr16	1980508
chr16	1999877
chr16	2036845
chr16	2064231
chr16	2086745
chr16	2086782
chr16	2090403
chr16	2090430
chr16	2090437
chr16	2109096
chr16	2236785
chr16	2284595
chr16	2324396
chr16	2324473
chr16	2324514
chr16	2471472
chr16	2485756
chr16	2494908
chr16	2610829
chr16	2610829
chr16	2610875
chr16	2610875
chr16	2971793
chr16	3089059
chr16	3547151
chr16	3591319
chr16	3656633
chr16	3949187
chr16	3957818
chr16	3962935
chr16	3962996
chr16	3964294
chr16	3964294
chr16	4003408
chr16	4003408
chr16	4006402
chr16	4053491
chr16	4053491
chr16	4053532
chr16	4053532
chr16	4115885
chr16	4332268
chr16	4682368
chr16	4682405
chr16	4749202
chr16	4752989
chr16	5607229
chr16	8642576
chr16	10386109
chr16	10558854
chr16	11852207
chr16	12003066
chr16	12003090
chr16	12079105
chr16	12098573
chr16	12116977
chr16	12117053
chr16	12117241
chr16	12117329
chr16	12460179
chr16	12902189
chr16	12902189
chr16	12902200
chr16	12902200
chr16	20410305
chr16	21233830
chr16	21519792
chr16	21536848
chr16	21554942
chr16	22373394
chr16	25217248
chr16	25217282
chr16	27367661
chr16	27450124
chr16	28931877
chr16	28931911
chr16	29117365
chr16	29117414
chr16	29177333
chr16	29218329
chr16	29254399
chr16	29303097
chr16	29622870
chr16	29901841
chr16	29987858
chr16	29988933
chr16	30398730
chr16	30443706
chr16	30555698
chr16	30805847
chr16	30946869
chr16	30985162
chr16	31064038
chr16	31216738
chr16	31331631
chr16	31462631
chr16	31568978
chr16	31569568
chr16	48500019
chr16	49732874
chr16	50304469
chr16	50391418
chr16	50391418
chr16	50391440
chr16	50391440
chr16	50863332
chr16	50863360
chr16	54284402
chr16	54284860
chr16	54284896
chr16	55329146
chr16	55371288
chr16	55480466
chr16	55480558
chr16	55509254
chr16	55655953
chr16	55655989
chr16	56194530
chr16	56194555
chr16	56194555
chr16	56194586
chr16	56194586
chr16	56194593
chr16	56194593
chr16	56356918
chr16	56356918
chr16	56632422
chr16	56858548
chr16	56858548
chr16	57113388
chr16	57360475
chr16	57518144
chr16	57863783
chr16	57863813
chr16	57996826
chr16	57996907
chr16	58025248
chr16	58158232
chr16	58158232
chr16	58158270
chr16	58158270
chr16	58501189
chr16	58501189
chr16	66387071
chr16	66604417
chr16	66604417
chr16	66604493
chr16	66604493
chr16	66604493
chr16	66604493
chr16	66604493
chr16	66604493
chr16	66604504
chr16	66604504
chr16	66604504
chr16	66604504
chr16	66604504
chr16	66604504
chr16	66604509
chr16	66604509
chr16	66604509
chr16	66604509
chr16	66604509
chr16	66604509
chr16	66604530
chr16	66604530
chr16	66604530
chr16	66604530
chr16	66604530
chr16	66604530
chr16	66604535
chr16	66604535
chr16	66604535
chr16	66604535
chr16	66604535
chr16	66604535
chr16	66741590
chr16	66928598
chr16	67151015
chr16	67151042
chr16	67151050
chr16	67164126
chr16	67203186
chr16	67644923
chr16	67644943
chr16	67662192
chr16	67662235
chr16	67662278
chr16	67886133
chr16	68087142
chr16	68642838
chr16	68642840
chr16	69107539
chr16	69107575
chr16	69109597
chr16	69109597
chr16	69109609
chr16	69109609
chr16	69109872
chr16	69932999
chr16	69932999
chr16	70250990
chr16	70251025
chr16	70251903
chr16	70381611
chr16	70381611
chr16	70663809
chr16	70679664
chr16	70699929
chr16	70699929
chr16	71564650
chr16	71570115
chr16	72007477
chr16	72425897
chr16	72425926
chr16	72787667
chr16	73047659
chr16	73232148
chr16	75229653
chr16	75237281
chr16	78462611
chr16	79229576
chr16	79768570
chr16	79768570
chr16	81446232
chr16	81502566
chr16	81530709
chr16	81530709
chr16	81891479
chr16	81891527
chr16	81893741
chr16	81893761
chr16	81895860
chr16	83968765
chr16	84413313
chr16	84827312
chr16	85319370
chr16	85320149
chr16	85400070
chr16	85483717
chr16	85483717
chr16	85483765
chr16	85483765
chr16	85492236
chr16	85503921
chr16	85504004
chr16	85517872
chr16	85517872
chr16	85517872
chr16	85517872
chr16	85517908
chr16	85517908
chr16	85517908
chr16	85517908
chr16	85551750
chr16	85642806
chr16	85650502
chr16	85650747
chr16	85650862
chr16	85710257
chr16	85710257
chr16	85899060
chr16	85899060
chr16	85899060
chr16	85899062
chr16	85899062
chr16	85899062
chr16	86198851
chr16	86578845
chr16	86579461
chr16	86579488
chr16	87278342
chr16	87278342
chr16	87342708
chr16	87342744
chr16	87382624
chr16	87382624
chr16	87382624
chr16	87418491
chr16	87565156
chr16	87696994
chr16	87705017
chr16	87705227
chr16	87711270
chr16	87711300
chr16	87711300
chr16	87711342
chr16	87711342
chr16	87791589
chr16	87822844
chr16	87830825
chr16	87840786
chr16	87900718
chr16	87909432
chr16	87909552
chr16	87909576
chr16	87936761
chr16	87936761
chr16	87936770
chr16	87936770
chr16	88046133
chr16	88046156
chr16	88066096
chr16	88066096
chr16	88066116
chr16	88066116
chr16	88066134
chr16	88066134
chr16	88069152
chr16	88184224
chr16	88430380
chr16	88430599
chr16	88430669
chr16	88443449
chr16	88443449
chr16	88443449
chr16	88454822
chr16	88477032
chr16	88477032
chr16	88477039
chr16	88477039
chr16	88479163
chr16	88479163
chr16	88484042
chr16	88491815
chr16	88491829
chr16	88498672
chr16	88498672
chr16	88502221
chr16	88508941
chr16	88508941
chr16	88532117
chr16	88623086
chr16	88643519
chr16	88650726
chr16	88651048
chr16	88651048
chr16	88651056
chr16	88651056
chr16	88651074
chr16	88651074
chr16	88651129
chr16	88651129
chr16	88651179
chr16	88651179
chr16	88653971
chr16	88691180
chr16	88691180
chr16	88703035
chr16	88755037
chr16	88760114
chr16	88760114
chr16	88760161
chr16	88760161
chr16	88766068
chr16	88766077
chr16	88766124
chr16	88771705
chr16	88804921
chr16	88840776
chr16	88883667
chr16	88898636
chr16	88906368
chr16	88927887
chr16	88968739
chr16	89095969
chr16	89097170
chr16	89097170
chr16	89097217
chr16	89097217
chr16	89097392
chr16	89101963
chr16	89102881
chr16	89114179
chr16	89114334
chr16	89136745
chr16	89216649
chr16	89233072
chr16	89233072
chr16	89233348
chr16	89233348
chr16	89372306
chr16	89372350
chr16	89385829
chr16	89385851
chr16	89406363
chr16	89433744
chr16	89524175
chr16	89532542
chr16	89608152
chr16	89621737
chr16	89621836
chr16	89658663
chr16	89658663
chr16	89658683
chr16	89658683
chr16	89695253
chr16	89697408
chr16	89855989
chr16	89894193
chr16	89983694
chr16	89983743
chr17	335436
chr17	335472
chr17	358909
chr17	363864
chr17	385444
chr17	413305
chr17	697310
chr17	697346
chr17	726373
chr17	746968
chr17	824466
chr17	824494
chr17	864061
chr17	864061
chr17	864094
chr17	864094
chr17	864140
chr17	1006060
chr17	1006956
chr17	1012394
chr17	1023132
chr17	1024217
chr17	1024311
chr17	1024412
chr17	1124505
chr17	1150596
chr17	1201371
chr17	1201511
chr17	1228584
chr17	1469222
chr17	1482980
chr17	1574771
chr17	1591085
chr17	1649908
chr17	1649908
chr17	1673155
chr17	1736081
chr17	1787500
chr17	1977867
chr17	1998390
chr17	2250883
chr17	2696495
chr17	2696529
chr17	2724291
chr17	2724954
chr17	3004384
chr17	3004601
chr17	3590372
chr17	3597080
chr17	3597089
chr17	3597096
chr17	3597114
chr17	3597123
chr17	3755211
chr17	3801280
chr17	3801327
chr17	3851896
chr17	4003346
chr17	4178030
chr17	4178133
chr17	4263115
chr17	4717910
chr17	4717910
chr17	4717957
chr17	4717957
chr17	5363513
chr17	5501010
chr17	5501010
chr17	5501010
chr17	5501010
chr17	5501010
chr17	5501010
chr17	5501017
chr17	5501017
chr17	5501017
chr17	5501017
chr17	5501017
chr17	5501017
chr17	5501261
chr17	5501261
chr17	6090366
chr17	6090366
chr17	6090465
chr17	6090465
chr17	6455608
chr17	6455608
chr17	7321975
chr17	7350401
chr17	7350401
chr17	7351352
chr17	7351352
chr17	7351352
chr17	7352305
chr17	7558321
chr17	7589904
chr17	7589904
chr17	7852559
chr17	7889356
chr17	8073138
chr17	8153632
chr17	8153649
chr17	8153667
chr17	8155694
chr17	8220934
chr17	8288963
chr17	8476960
chr17	8476980
chr17	8479623
chr17	8480482
chr17	8481277
chr17	8481289
chr17	8629441
chr17	9003896
chr17	9162839
chr17	9184889
chr17	9286290
chr17	9955806
chr17	10657359
chr17	11240726
chr17	12623315
chr17	12623345
chr17	12792408
chr17	12974004
chr17	12974229
chr17	15982012
chr17	16273577
chr17	16408524
chr17	17476044
chr17	17741030
chr17	17782093
chr17	17782827
chr17	17783925
chr17	17784108
chr17	17810979
chr17	17811033
chr17	18952193
chr17	19015097
chr17	20110516
chr17	20557275
chr17	20557314
chr17	21017404
chr17	21017443
chr17	21210050
chr17	21286547
chr17	21286547
chr17	27349175
chr17	27878914
chr17	27878914
chr17	27892893
chr17	28367918
chr17	28577035
chr17	28577035
chr17	28577040
chr17	28577040
chr17	28577103
chr17	28577103
chr17	28577132
chr17	28577132
chr17	28598834
chr17	28599609
chr17	28599720
chr17	29615755
chr17	29616079
chr17	29617831
chr17	29617831
chr17	32519568
chr17	32555159
chr17	35448944
chr17	35449664
chr17	35764882
chr17	36537899
chr17	36657981
chr17	36658007
chr17	36933158
chr17	36943569
chr17	36943575
chr17	36946030
chr17	37147032
chr17	38559551
chr17	38559551
chr17	38559562
chr17	38559562
chr17	38559717
chr17	38572612
chr17	38918728
chr17	38918763
chr17	38918815
chr17	39154247
chr17	39618640
chr17	39618640
chr17	39618681
chr17	39618681
chr17	39637803
chr17	39637827
chr17	39738144
chr17	39738144
chr17	39738150
chr17	39738150
chr17	39738160
chr17	39738160
chr17	39739171
chr17	39739176
chr17	39861561
chr17	40089254
chr17	40089289
chr17	40121350
chr17	40191351
chr17	40191458
chr17	40191564
chr17	40309237
chr17	40309258
chr17	40354318
chr17	40354318
chr17	40354358
chr17	40354358
chr17	40665138
chr17	40665138
chr17	40665151
chr17	40665151
chr17	40665168
chr17	40665168
chr17	40665177
chr17	40665177
chr17	40966501
chr17	40966513
chr17	42019950
chr17	42019952
chr17	42112660
chr17	42170232
chr17	42679991
chr17	42773772
chr17	42773772
chr17	42780490
chr17	42780490
chr17	42780490
chr17	42780490
chr17	42780497
chr17	42780497
chr17	42780497
chr17	42780497
chr17	42780502
chr17	42780502
chr17	42780502
chr17	42780502
chr17	43211718
chr17	43211718
chr17	43211722
chr17	43211722
chr17	43211722
chr17	43211755
chr17	43211755
chr17	43211755
chr17	43211770
chr17	43211770
chr17	43211770
chr17	43211872
chr17	43211880
chr17	43211988
chr17	43755607
chr17	43983960
chr17	43983960
chr17	44210603
chr17	44315068
chr17	44315191
chr17	44315300
chr17	44315300
chr17	44315329
chr17	44315329
chr17	44504230
chr17	44556371
chr17	45105782
chr17	45247949
chr17	45247956
chr17	45262109
chr17	45262109
chr17	45262109
chr17	45262130
chr17	45262130
chr17	45262130
chr17	45262145
chr17	45262145
chr17	45262145
chr17	45262148
chr17	45262148
chr17	45262148
chr17	45307479
chr17	45601811
chr17	46024087
chr17	46024087
chr17	46024096
chr17	46024096
chr17	46172177
chr17	46172203
chr17	46193145
chr17	48551988
chr17	48552234
chr17	48563412
chr17	48592123
chr17	48592130
chr17	48593853
chr17	48593853
chr17	48593872
chr17	48593872
chr17	48593882
chr17	48593882
chr17	48593931
chr17	48593931
chr17	48593931
chr17	48593936
chr17	48593970
chr17	48604000
chr17	48604039
chr17	48605028
chr17	48605032
chr17	48605051
chr17	48607991
chr17	48614458
chr17	48725509
chr17	48725526
chr17	48733325
chr17	48733325
chr17	48733340
chr17	48733340
chr17	48733343
chr17	48733343
chr17	49193771
chr17	49193794
chr17	49209121
chr17	49219768
chr17	49224379
chr17	49294764
chr17	49515318
chr17	49570499
chr17	49902149
chr17	49965415
chr17	50185789
chr17	50185789
chr17	50185798
chr17	50185798
chr17	50185798
chr17	50185798
chr17	50185828
chr17	50185828
chr17	50185828
chr17	50185828
chr17	50185837
chr17	50185837
chr17	50185837
chr17	50185837
chr17	50185843
chr17	50185843
chr17	50185843
chr17	50185843
chr17	50537075
chr17	50542311
chr17	50569777
chr17	50944660
chr17	51122020
chr17	55264668
chr17	57432232
chr17	57861510
chr17	58324373
chr17	58324373
chr17	59838356
chr17	59838379
chr17	60139996
chr17	60431314
chr17	61411627
chr17	62689770
chr17	62693189
chr17	63476577
chr17	63476593
chr17	63476745
chr17	63538552
chr17	63538552
chr17	64776978
chr17	65057811
chr17	65167010
chr17	65167045
chr17	65562127
chr17	65562141
chr17	67491984
chr17	68312436
chr17	70168923
chr17	72122874
chr17	72122874
chr17	72122979
chr17	72122979
chr17	72124177
chr17	72124270
chr17	72343154
chr17	73028310
chr17	73466930
chr17	73552546
chr17	73748785
chr17	73953071
chr17	74213017
chr17	74213059
chr17	74214204
chr17	74357122
chr17	75033798
chr17	75033798
chr17	75077605
chr17	75320373
chr17	75320402
chr17	75320402
chr17	75320415
chr17	75320415
chr17	75320424
chr17	75320424
chr17	75731876
chr17	75891290
chr17	76192520
chr17	76389700
chr17	76523354
chr17	76716347
chr17	77100120
chr17	77100120
chr17	77100157
chr17	77100157
chr17	77100300
chr17	77212725
chr17	77213496
chr17	77372820
chr17	77372969
chr17	77372969
chr17	77372973
chr17	77372973
chr17	77373009
chr17	77373009
chr17	77373137
chr17	77373137
chr17	77373142
chr17	77373142
chr17	77373146
chr17	77373146
chr17	77373402
chr17	77373575
chr17	77451396
chr17	77451396
chr17	77451422
chr17	77451422
chr17	77451703
chr17	77455962
chr17	77699296
chr17	78106357
chr17	78106369
chr17	78129130
chr17	78133452
chr17	78133452
chr17	78175764
chr17	78258048
chr17	78267956
chr17	78316374
chr17	78459020
chr17	78798806
chr17	78897608
chr17	78993598
chr17	78995126
chr17	78995126
chr17	78995126
chr17	78995126
chr17	78995171
chr17	78995171
chr17	78995171
chr17	78995171
chr17	78995296
chr17	78995296
chr17	78997292
chr17	78997292
chr17	78997312
chr17	78997312
chr17	79047733
chr17	79088510
chr17	79088510
chr17	79088536
chr17	79088536
chr17	79838043
chr17	79950572
chr17	79975066
chr17	79975085
chr17	80002293
chr17	80095392
chr17	80263590
chr17	80263598
chr17	80263633
chr17	80774219
chr17	80774277
chr17	80774277
chr17	80779473
chr17	80812555
chr17	80822359
chr17	80822366
chr17	80822563
chr17	80827006
chr17	80848128
chr17	80902856
chr17	80920677
chr17	80925592
chr17	80949544
chr17	80960161
chr17	80961469
chr17	80961469
chr17	80961489
chr17	80961489
chr17	80994650
chr17	81069464
chr17	81155118
chr17	81155222
chr17	81155251
chr17	81155251
chr17	81155278
chr17	81155278
chr17	81192876
chr17	81192915
chr17	81194028
chr17	81194036
chr17	81201332
chr17	81417230
chr17	81417271
chr17	81452770
chr17	81452770
chr17	81452808
chr17	81452808
chr17	81453119
chr17	81455504
chr17	81489798
chr17	81492537
chr17	81513955
chr17	81515155
chr17	81536833
chr17	81536833
chr17	81536851
chr17	81536851
chr17	81663085
chr17	81955427
chr17	81955451
chr17	81955498
chr17	81963839
chr17	81966144
chr17	81966192
chr17	81994491
chr17	82061650
chr17	82061690
chr17	82100959
chr17	82101007
chr17	82126678
chr17	82126678
chr17	82126695
chr17	82126695
chr17	82213537
chr17	82213537
chr17	82240022
chr17	82243098
chr17	82297858
chr17	82298034
chr17	82303210
chr17	82321038
chr17	82321071
chr17	82321554
chr17	82336684
chr17	82435790
chr17	82533769
chr17	82533812
chr17	82583673
chr17	82695531
chr17	82696459
chr17	82775291
chr17	82776621
chr17	82789364
chr17	82789364
chr17	82806755
chr17	82806755
chr17	82836398
chr17	82840147
chr17	82840192
chr17	82861116
chr17	82861152
chr17	82871842
chr17	82915489
chr17	82915780
chr17	82974251
chr17	83028676
chr17	83063543
chr17	83063543
chr18	501137
chr18	3447456
chr18	3447465
chr18	3452304
chr18	3452319
chr18	3452361
chr18	3454177
chr18	5543802
chr18	5630073
chr18	8660166
chr18	11948155
chr18	13641736
chr18	21242676
chr18	22165497
chr18	22173247
chr18	22173471
chr18	22175540
chr18	22176621
chr18	22177929
chr18	22200765
chr18	22200765
chr18	23619551
chr18	24272361
chr18	24272361
chr18	24272363
chr18	24272363
chr18	24272369
chr18	24272369
chr18	31101999
chr18	37336750
chr18	37336750
chr18	37336775
chr18	37336775
chr18	41955206
chr18	46028343
chr18	46946737
chr18	46946744
chr18	46946780
chr18	46946793
chr18	48761702
chr18	49561878
chr18	50819536
chr18	57583336
chr18	57648616
chr18	57648640
chr18	58045951
chr18	58772004
chr18	58772004
chr18	67265837
chr18	69957028
chr18	69957157
chr18	70292142
chr18	72867532
chr18	76402614
chr18	76402752
chr18	76402772
chr18	77120305
chr18	79327900
chr18	79397986
chr18	79405150
chr18	79433464
chr18	79433502
chr18	79442678
chr18	79511034
chr19	291306
chr19	291306
chr19	291315
chr19	291315
chr19	392121
chr19	398562
chr19	418899
chr19	418899
chr19	418906
chr19	418906
chr19	539155
chr19	539489
chr19	595705
chr19	643457
chr19	643457
chr19	647289
chr19	846354
chr19	916417
chr19	947612
chr19	990235
chr19	1009733
chr19	1009733
chr19	1009765
chr19	1009765
chr19	1035094
chr19	1035094
chr19	1051080
chr19	1112680
chr19	1117290
chr19	1117454
chr19	1235004
chr19	1275122
chr19	1275168
chr19	1377234
chr19	1401768
chr19	1401768
chr19	1401776
chr19	1401776
chr19	1401782
chr19	1401782
chr19	1467926
chr19	1467953
chr19	1467953
chr19	1467980
chr19	1467980
chr19	1621125
chr19	1668833
chr19	1698700
chr19	1752326
